family,case_id,policy,mode,condition,velocity,switch_latency,switch_distance,false_cost,harm_scale,special,required_strategy,active_strategy_at_contact,predicted_mode,switch_target,switch_started_distance,deadline_margin,posterior_confidence,posterior_margin,safe_success,final_success,harmful_contact,late_switch,early_false_switch,deadline_violation,avoidable_lateness,impulse,expected_cost,switch_reason
family_d,700008,posterior_fixed,slippery,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,cage,cage,slippery,cage,0.03,0.03,0.99727,0.99575,1,1,0,0,0,0,0,0.16853,0.03034,posterior_0.90_0.24
family_d,700008,posterior_cost_tuned,slippery,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,cage,cage,slippery,cage,0.03,0.03,0.99727,0.99575,1,1,0,0,0,0,0,0.12623,0.02272,cost_posterior_0.76_0.23
family_d,700008,v2_guard,slippery,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,cage,cage,slippery,cage,0.027,0.027,0.99967,0.99934,1,1,0,0,0,0,0,0.14659,0.02639,v2_guard
family_d,700008,deadline_threshold,slippery,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,cage,cage,slippery,cage,0.03,0.03,0.99727,0.99575,1,1,0,0,0,0,0,0.1039,0.0187,deadline_threshold
family_d,700008,risk_guard,slippery,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,cage,cage,slippery,cage,0.033,0.033,0.6947,0.54398,1,1,0,0,0,0,0,0.1321,0.02378,risk_1.65_0.57
family_d,700008,calibrated_deadline_guard,slippery,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,cage,cage,slippery,cage,0.03,0.03,0.98764,0.98142,1,1,0,0,0,0,0,0.1416,0.02549,calibrated_deadline_guard
family_d,700008,oracle_precontact,slippery,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,cage,cage,slippery,cage,0.078,0.078,1.0,1.0,1,1,0,0,0,0,0,0.14071,0.02533,oracle
family_d,700009,posterior_fixed,fragile,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,soft,soft,fragile,soft,0.033,0.033,0.92596,0.87788,1,1,0,0,0,0,0,0.16261,0.02927,posterior_0.90_0.24
family_d,700009,posterior_cost_tuned,fragile,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,soft,soft,fragile,soft,0.036,0.036,0.80981,0.74218,1,1,0,0,0,0,0,0.15009,0.02702,cost_posterior_0.76_0.23
family_d,700009,v2_guard,fragile,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,soft,soft,fragile,soft,0.033,0.033,0.92596,0.87788,1,1,0,0,0,0,0,0.11022,0.01984,v2_guard
family_d,700009,deadline_threshold,fragile,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,soft,soft,fragile,soft,0.036,0.036,0.87272,0.80509,1,1,0,0,0,0,0,0.1833,0.03299,deadline_threshold
family_d,700009,risk_guard,fragile,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,soft,soft,fragile,soft,0.039,0.039,0.51743,0.21956,1,1,0,0,0,0,0,0.17129,0.03083,risk_2.98_0.32
family_d,700009,calibrated_deadline_guard,fragile,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,soft,soft,fragile,soft,0.033,0.033,0.9313,0.90451,1,1,0,0,0,0,0,0.20461,0.03683,calibrated_deadline_guard
family_d,700009,oracle_precontact,fragile,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,soft,soft,fragile,soft,0.078,0.078,1.0,1.0,1,1,0,0,0,0,0,0.08261,0.01487,oracle
family_d,700010,posterior_fixed,occluded_rim,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,tilt,tilt,occluded_rim,tilt,0.024,0.024,0.99768,0.9955,1,1,0,0,0,0,0,0.17236,0.03102,posterior_0.90_0.24
family_d,700010,posterior_cost_tuned,occluded_rim,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,tilt,soft,compliant_skin,soft,0.033,0.033,0.89599,0.84505,0,0,1,1,1,0,0,0.88533,4.15936,cost_posterior_0.76_0.23
family_d,700010,v2_guard,occluded_rim,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,tilt,tilt,occluded_rim,tilt,0.024,0.024,0.99768,0.9955,1,1,0,0,0,0,0,0.16144,0.02906,v2_guard
family_d,700010,deadline_threshold,occluded_rim,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,tilt,soft,compliant_skin,soft,0.036,0.036,0.94796,0.92254,0,0,1,1,1,0,0,0.97883,4.17619,deadline_threshold
family_d,700010,risk_guard,occluded_rim,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,tilt,soft,compliant_skin,soft,0.042,0.042,0.51874,0.38636,0,1,1,1,1,0,0,0.91424,4.16456,risk_2.20_0.58
family_d,700010,calibrated_deadline_guard,occluded_rim,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,tilt,soft,compliant_skin,soft,0.036,0.036,0.89904,0.85328,0,1,1,1,1,0,0,0.86588,4.15586,calibrated_deadline_guard
family_d,700010,oracle_precontact,occluded_rim,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,tilt,tilt,occluded_rim,tilt,0.078,0.078,1.0,1.0,1,1,0,0,0,0,0,0.1154,0.02077,oracle
family_d,700011,posterior_fixed,compliant_skin,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,soft,soft,compliant_skin,soft,0.03,0.03,0.93244,0.86494,1,1,0,0,0,0,0,0.1651,0.02972,posterior_0.90_0.24
family_d,700011,posterior_cost_tuned,compliant_skin,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,soft,soft,compliant_skin,soft,0.033,0.033,0.88841,0.78193,1,1,0,0,0,0,0,0.14332,0.0258,cost_posterior_0.76_0.23
family_d,700011,v2_guard,compliant_skin,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,soft,soft,compliant_skin,soft,0.03,0.03,0.93244,0.86494,1,1,0,0,0,0,0,0.1002,0.01804,v2_guard
family_d,700011,deadline_threshold,compliant_skin,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,soft,soft,compliant_skin,soft,0.036,0.036,0.95398,0.93756,1,1,0,0,0,0,0,0.16347,0.02943,deadline_threshold
family_d,700011,risk_guard,compliant_skin,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,soft,soft,compliant_skin,soft,0.039,0.039,0.48207,0.17628,1,1,0,0,0,0,0,0.12016,0.02163,risk_2.79_0.34
family_d,700011,calibrated_deadline_guard,compliant_skin,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,soft,soft,compliant_skin,soft,0.036,0.036,0.9045,0.87092,1,0,0,0,0,0,0,0.1174,0.02113,calibrated_deadline_guard
family_d,700011,oracle_precontact,compliant_skin,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,soft,soft,compliant_skin,soft,0.078,0.078,1.0,1.0,1,1,0,0,0,0,0,0.07403,0.01333,oracle
family_d,700012,posterior_fixed,nominal,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.1221,0.02198,none
family_d,700012,posterior_cost_tuned,nominal,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.12338,0.02221,none
family_d,700012,v2_guard,nominal,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.11807,0.02125,none
family_d,700012,deadline_threshold,nominal,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.12368,0.02226,none
family_d,700012,risk_guard,nominal,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.11816,0.02127,none
family_d,700012,calibrated_deadline_guard,nominal,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.13818,0.02487,none
family_d,700012,oracle_precontact,nominal,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,pinch,pinch,nominal,pinch,0.078,0.078,1.0,1.0,1,1,0,0,0,0,0,0.15774,0.02839,oracle
family_d,700013,posterior_fixed,thin_lip,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,scoop,scoop,thin_lip,scoop,0.015,0.015,0.9813,0.96259,1,1,0,0,0,0,0,0.13662,0.02459,posterior_0.90_0.24
family_d,700013,posterior_cost_tuned,thin_lip,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,scoop,scoop,thin_lip,scoop,0.015,0.015,0.9813,0.96259,1,1,0,0,0,0,0,0.11741,0.02113,cost_posterior_0.76_0.23
family_d,700013,v2_guard,thin_lip,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,scoop,scoop,thin_lip,scoop,0.012,0.012,0.99897,0.99794,1,1,0,0,0,0,0,0.14318,0.02577,v2_guard
family_d,700013,deadline_threshold,thin_lip,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,scoop,scoop,thin_lip,scoop,0.015,0.015,0.9813,0.96259,1,1,0,0,0,0,0,0.14756,0.02656,deadline_threshold
family_d,700013,risk_guard,thin_lip,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,scoop,scoop,thin_lip,scoop,0.027,0.027,0.68773,0.37568,1,1,0,0,0,0,0,0.181,0.03258,risk_2.06_0.60
family_d,700013,calibrated_deadline_guard,thin_lip,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,scoop,scoop,thin_lip,scoop,0.015,0.015,0.95664,0.91328,1,1,0,0,0,0,0,0.17258,0.03106,calibrated_deadline_guard
family_d,700013,oracle_precontact,thin_lip,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,scoop,scoop,thin_lip,scoop,0.078,0.078,1.0,1.0,1,1,0,0,0,0,0,0.13463,0.02423,oracle
family_d,700014,posterior_fixed,slippery,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,cage,cage,slippery,cage,0.03,0.03,0.90743,0.83106,1,1,0,0,0,0,0,0.11214,0.02019,posterior_0.90_0.24
family_d,700014,posterior_cost_tuned,slippery,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,cage,cage,slippery,cage,0.03,0.03,0.90743,0.83106,1,1,0,0,0,0,0,0.13897,0.02501,cost_posterior_0.76_0.23
family_d,700014,v2_guard,slippery,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,cage,cage,slippery,cage,0.027,0.027,0.99794,0.99599,1,1,0,0,0,0,0,0.14712,0.02648,v2_guard
family_d,700014,deadline_threshold,slippery,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,cage,cage,slippery,cage,0.03,0.03,0.90743,0.83106,1,1,0,0,0,0,0,0.1519,0.02734,deadline_threshold
family_d,700014,risk_guard,slippery,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,cage,cage,slippery,cage,0.03,0.03,0.90743,0.83106,1,1,0,0,0,0,0,0.12701,0.02286,risk_2.23_0.12
family_d,700014,calibrated_deadline_guard,slippery,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,cage,cage,slippery,cage,0.03,0.03,0.83697,0.71591,1,1,0,0,0,0,0,0.17196,0.03095,calibrated_deadline_guard
family_d,700014,oracle_precontact,slippery,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,cage,cage,slippery,cage,0.078,0.078,1.0,1.0,1,1,0,0,0,0,0,0.13956,0.02512,oracle
family_d,700015,posterior_fixed,fragile,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,soft,soft,fragile,soft,0.021,0.021,0.96259,0.92782,1,1,0,0,0,0,0,0.18553,0.03339,posterior_0.90_0.24
family_d,700015,posterior_cost_tuned,fragile,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,soft,soft,fragile,soft,0.021,0.021,0.96259,0.92782,1,1,0,0,0,0,0,0.13856,0.02494,cost_posterior_0.76_0.23
family_d,700015,v2_guard,fragile,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,soft,soft,fragile,soft,0.018,0.018,0.99999,0.99999,1,1,0,0,0,0,0,0.16186,0.02913,v2_guard
family_d,700015,deadline_threshold,fragile,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,soft,soft,fragile,soft,0.036,0.036,0.91724,0.88703,1,1,0,0,0,0,0,0.09112,0.0164,deadline_threshold
family_d,700015,risk_guard,fragile,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,soft,soft,fragile,soft,0.039,0.039,0.65213,0.44956,1,1,0,0,0,0,0,0.16512,0.02972,risk_3.17_0.23
family_d,700015,calibrated_deadline_guard,fragile,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,soft,soft,fragile,soft,0.036,0.036,0.8486,0.79574,1,1,0,0,0,0,0,0.11282,0.02031,calibrated_deadline_guard
family_d,700015,oracle_precontact,fragile,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,soft,soft,fragile,soft,0.078,0.078,1.0,1.0,1,1,0,0,0,0,0,0.08515,0.01533,oracle
family_d,700016,posterior_fixed,occluded_rim,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,tilt,tilt,occluded_rim,tilt,0.024,0.024,0.99964,0.99945,1,1,0,0,0,0,0,0.10237,0.01843,posterior_0.90_0.24
family_d,700016,posterior_cost_tuned,occluded_rim,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,tilt,tilt,occluded_rim,tilt,0.024,0.024,0.99964,0.99945,1,1,0,0,0,0,0,0.1197,0.02155,cost_posterior_0.76_0.23
family_d,700016,v2_guard,occluded_rim,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,tilt,tilt,occluded_rim,tilt,0.021,0.021,0.99984,0.99967,1,1,0,0,0,0,0,0.13336,0.024,v2_guard
family_d,700016,deadline_threshold,occluded_rim,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,tilt,tilt,occluded_rim,tilt,0.024,0.024,0.99964,0.99945,1,1,0,0,0,0,0,0.1878,0.0338,deadline_threshold
family_d,700016,risk_guard,occluded_rim,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,tilt,cage,slippery,cage,0.033,0.033,0.7347,0.604,0,0,1,1,1,0,0,0.91286,4.16431,risk_1.75_0.41
family_d,700016,calibrated_deadline_guard,occluded_rim,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,tilt,tilt,occluded_rim,tilt,0.024,0.024,0.99737,0.99614,1,1,0,0,0,0,0,0.15059,0.02711,calibrated_deadline_guard
family_d,700016,oracle_precontact,occluded_rim,normal,0.08,0.0,0.0,1.0,1.0,zero_latency,tilt,tilt,occluded_rim,tilt,0.078,0.078,1.0,1.0,1,1,0,0,0,0,0,0.11423,0.02056,oracle
