family,case_id,policy,mode,condition,velocity,switch_latency,switch_distance,false_cost,harm_scale,special,required_strategy,active_strategy_at_contact,predicted_mode,switch_target,switch_started_distance,deadline_margin,posterior_confidence,posterior_margin,safe_success,final_success,harmful_contact,late_switch,early_false_switch,deadline_violation,avoidable_lateness,impulse,expected_cost,switch_reason
family_c,500002,calibrated_deadline_guard,slippery,normal,0.08,0.04,0.0032,1.0,1.0,none,cage,cage,slippery,cage,0.027,0.0238,0.88068,0.7621,1,1,0,0,0,0,0,0.13231,0.02382,calibrated_deadline_guard
family_c,500002,oracle_precontact,slippery,normal,0.08,0.04,0.0032,1.0,1.0,none,cage,cage,slippery,cage,0.078,0.0748,1.0,1.0,1,1,0,0,0,0,0,0.11439,0.02059,oracle
family_c,500003,source_tuned_posterior,fragile,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,fragile,soft,0.03,0.0268,0.87457,0.81873,1,1,0,0,0,0,0,0.13728,0.02471,posterior_0.76_0.12
family_c,500003,calibrated_posterior,fragile,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,fragile,soft,0.03,0.0268,0.77759,0.68695,1,1,0,0,0,0,0,0.13673,0.02461,posterior_0.70_0.08
family_c,500003,risk_guard,fragile,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,fragile,soft,0.03,0.0268,0.87457,0.81873,1,1,0,0,0,0,0,0.19266,0.03468,risk_3.90_0.13
family_c,500003,calibrated_deadline_guard,fragile,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,fragile,soft,0.03,0.0268,0.83883,0.74819,1,1,0,0,0,0,0,0.14726,0.02651,calibrated_deadline_guard
family_c,500003,oracle_precontact,fragile,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,fragile,soft,0.078,0.0748,1.0,1.0,1,1,0,0,0,0,0,0.09498,0.0171,oracle
family_c,500004,source_tuned_posterior,occluded_rim,normal,0.08,0.04,0.0032,1.0,1.0,none,tilt,tilt,occluded_rim,tilt,0.018,0.0148,0.95951,0.91907,1,1,0,0,0,0,0,0.13591,0.02446,posterior_0.76_0.12
family_c,500004,calibrated_posterior,occluded_rim,normal,0.08,0.04,0.0032,1.0,1.0,none,tilt,tilt,occluded_rim,tilt,0.018,0.0148,0.92191,0.84423,1,1,0,0,0,0,0,0.08332,0.015,posterior_0.70_0.08
family_c,500004,risk_guard,occluded_rim,normal,0.08,0.04,0.0032,1.0,1.0,none,tilt,tilt,occluded_rim,tilt,0.021,0.0178,0.69811,0.39629,1,1,0,0,0,0,0,0.12459,0.02243,risk_2.73_0.34
family_c,500004,calibrated_deadline_guard,occluded_rim,normal,0.08,0.04,0.0032,1.0,1.0,none,tilt,tilt,occluded_rim,tilt,0.018,0.0148,0.92191,0.84423,1,1,0,0,0,0,0,0.15215,0.02739,calibrated_deadline_guard
family_c,500004,oracle_precontact,occluded_rim,normal,0.08,0.04,0.0032,1.0,1.0,none,tilt,tilt,occluded_rim,tilt,0.078,0.0748,1.0,1.0,1,1,0,0,0,0,0,0.14949,0.02691,oracle
family_c,500005,source_tuned_posterior,compliant_skin,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,compliant_skin,soft,0.033,0.0298,0.79572,0.68272,1,1,0,0,0,0,0,0.20022,0.03604,posterior_0.76_0.12
family_c,500005,calibrated_posterior,compliant_skin,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,compliant_skin,soft,0.033,0.0298,0.70084,0.54831,1,1,0,0,0,0,0,0.1404,0.02527,posterior_0.70_0.08
family_c,500005,risk_guard,compliant_skin,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,compliant_skin,soft,0.039,0.0358,0.49105,0.23478,1,1,0,0,0,0,0,0.15749,0.02835,risk_2.70_0.42
family_c,500005,calibrated_deadline_guard,compliant_skin,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,compliant_skin,soft,0.033,0.0298,0.85337,0.73746,1,1,0,0,0,0,0,0.16463,0.02963,calibrated_deadline_guard
family_c,500005,oracle_precontact,compliant_skin,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,compliant_skin,soft,0.078,0.0748,1.0,1.0,1,1,0,0,0,0,0,0.17687,0.03184,oracle
family_c,500006,source_tuned_posterior,nominal,normal,0.08,0.04,0.0032,1.0,1.0,none,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.10366,0.01866,none
family_c,500006,calibrated_posterior,nominal,normal,0.08,0.04,0.0032,1.0,1.0,none,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.13217,0.02379,none
family_c,500006,risk_guard,nominal,normal,0.08,0.04,0.0032,1.0,1.0,none,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.13472,0.02425,none
family_c,500006,calibrated_deadline_guard,nominal,normal,0.08,0.04,0.0032,1.0,1.0,none,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.1172,0.0211,none
family_c,500006,oracle_precontact,nominal,normal,0.08,0.04,0.0032,1.0,1.0,none,pinch,pinch,nominal,pinch,0.078,0.0748,1.0,1.0,1,1,0,0,0,0,0,0.12704,0.02287,oracle
family_c,500007,source_tuned_posterior,thin_lip,normal,0.08,0.04,0.0032,1.0,1.0,none,scoop,scoop,thin_lip,scoop,0.036,0.0328,0.95166,0.91615,1,1,0,0,0,0,0,0.13442,0.0242,posterior_0.76_0.12
family_c,500007,calibrated_posterior,thin_lip,normal,0.08,0.04,0.0032,1.0,1.0,none,scoop,scoop,thin_lip,scoop,0.036,0.0328,0.89202,0.82369,1,0,0,0,0,0,0,0.11138,0.02005,posterior_0.70_0.08
family_c,500007,risk_guard,thin_lip,normal,0.08,0.04,0.0032,1.0,1.0,none,scoop,scoop,thin_lip,scoop,0.042,0.0388,0.72095,0.62181,1,1,0,0,0,0,0,0.11389,0.0205,risk_1.91_0.48
family_c,500007,calibrated_deadline_guard,thin_lip,normal,0.08,0.04,0.0032,1.0,1.0,none,scoop,scoop,thin_lip,scoop,0.036,0.0328,0.89202,0.82369,1,1,0,0,0,0,0,0.13628,0.02453,calibrated_deadline_guard
family_c,500007,oracle_precontact,thin_lip,normal,0.08,0.04,0.0032,1.0,1.0,none,scoop,scoop,thin_lip,scoop,0.078,0.0748,1.0,1.0,1,1,0,0,0,0,0,0.10646,0.01916,oracle
family_c,500008,source_tuned_posterior,slippery,normal,0.08,0.04,0.0032,1.0,1.0,none,cage,cage,slippery,cage,0.03,0.0268,0.9656,0.93371,1,1,0,0,0,0,0,0.15153,0.02728,posterior_0.76_0.12
family_c,500008,calibrated_posterior,slippery,normal,0.08,0.04,0.0032,1.0,1.0,none,cage,cage,slippery,cage,0.03,0.0268,0.92534,0.8609,1,1,0,0,0,0,0,0.15261,0.02747,posterior_0.70_0.08
family_c,500008,risk_guard,slippery,normal,0.08,0.04,0.0032,1.0,1.0,none,cage,soft,fragile,soft,0.039,0.0358,0.38571,0.14617,0,0,1,1,1,0,0,0.96972,3.57455,risk_2.33_0.60
family_c,500008,calibrated_deadline_guard,slippery,normal,0.08,0.04,0.0032,1.0,1.0,none,cage,cage,slippery,cage,0.03,0.0268,0.92534,0.8609,1,1,0,0,0,0,0,0.10609,0.0191,calibrated_deadline_guard
family_c,500008,oracle_precontact,slippery,normal,0.08,0.04,0.0032,1.0,1.0,none,cage,cage,slippery,cage,0.078,0.0748,1.0,1.0,1,1,0,0,0,0,0,0.13288,0.02392,oracle
family_c,500009,source_tuned_posterior,fragile,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,compliant_skin,soft,0.039,0.0358,0.7964,0.67837,1,1,0,0,0,0,0,0.12334,0.0222,posterior_0.76_0.12
family_c,500009,calibrated_posterior,fragile,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,compliant_skin,soft,0.033,0.0298,0.87629,0.80784,1,1,0,0,0,0,0,0.11812,0.02126,posterior_0.70_0.08
family_c,500009,risk_guard,fragile,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,compliant_skin,soft,0.039,0.0358,0.7964,0.67837,1,1,0,0,0,0,0,0.16818,0.03027,risk_3.21_0.15
family_c,500009,calibrated_deadline_guard,fragile,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,compliant_skin,soft,0.039,0.0358,0.84691,0.76485,1,1,0,0,0,0,0,0.15957,0.02872,calibrated_deadline_guard
family_c,500009,oracle_precontact,fragile,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,fragile,soft,0.078,0.0748,1.0,1.0,1,1,0,0,0,0,0,0.11787,0.02122,oracle
family_c,500010,source_tuned_posterior,occluded_rim,normal,0.08,0.04,0.0032,1.0,1.0,none,tilt,scoop,thin_lip,scoop,0.027,0.0238,0.80776,0.65734,0,0,1,1,1,0,0,1.04073,4.18733,posterior_0.76_0.12
family_c,500010,calibrated_posterior,occluded_rim,normal,0.08,0.04,0.0032,1.0,1.0,none,tilt,scoop,thin_lip,scoop,0.027,0.0238,0.72686,0.53136,0,0,1,1,1,0,0,1.05314,4.18957,posterior_0.70_0.08
family_c,500010,risk_guard,occluded_rim,normal,0.08,0.04,0.0032,1.0,1.0,none,tilt,scoop,thin_lip,scoop,0.027,0.0238,0.80776,0.65734,0,0,1,1,1,0,0,0.96753,4.17415,risk_2.54_0.34
family_c,500010,calibrated_deadline_guard,occluded_rim,normal,0.08,0.04,0.0032,1.0,1.0,none,tilt,tilt,occluded_rim,tilt,0.021,0.0178,0.95755,0.93573,1,1,0,0,0,0,0,0.14043,0.02528,calibrated_deadline_guard
family_c,500010,oracle_precontact,occluded_rim,normal,0.08,0.04,0.0032,1.0,1.0,none,tilt,tilt,occluded_rim,tilt,0.078,0.0748,1.0,1.0,1,1,0,0,0,0,0,0.13595,0.02447,oracle
family_c,500011,source_tuned_posterior,compliant_skin,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,compliant_skin,soft,0.027,0.0238,0.95968,0.92607,1,1,0,0,0,0,0,0.15213,0.02738,posterior_0.76_0.12
family_c,500011,calibrated_posterior,compliant_skin,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,compliant_skin,soft,0.027,0.0238,0.91155,0.84508,1,1,0,0,0,0,0,0.12863,0.02315,posterior_0.70_0.08
family_c,500011,risk_guard,compliant_skin,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,tilt,occluded_rim,tilt,0.03,0.0268,0.70419,0.42868,0,0,1,1,1,0,0,0.99762,4.57957,risk_2.33_0.60
family_c,500011,calibrated_deadline_guard,compliant_skin,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,compliant_skin,soft,0.027,0.0238,0.92751,0.86104,1,1,0,0,0,0,0,0.16566,0.02982,calibrated_deadline_guard
family_c,500011,oracle_precontact,compliant_skin,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,compliant_skin,soft,0.078,0.0748,1.0,1.0,1,1,0,0,0,0,0,0.14289,0.02572,oracle
family_c,500012,source_tuned_posterior,nominal,normal,0.08,0.04,0.0032,1.0,1.0,none,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.16378,0.02948,none
family_c,500012,calibrated_posterior,nominal,normal,0.08,0.04,0.0032,1.0,1.0,none,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.12975,0.02335,none
family_c,500012,risk_guard,nominal,normal,0.08,0.04,0.0032,1.0,1.0,none,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.12155,0.02188,none
family_c,500012,calibrated_deadline_guard,nominal,normal,0.08,0.04,0.0032,1.0,1.0,none,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.14521,0.02614,none
family_c,500012,oracle_precontact,nominal,normal,0.08,0.04,0.0032,1.0,1.0,none,pinch,pinch,nominal,pinch,0.078,0.0748,1.0,1.0,1,1,0,0,0,0,0,0.16476,0.02966,oracle
family_c,500013,source_tuned_posterior,thin_lip,normal,0.08,0.04,0.0032,1.0,1.0,none,scoop,scoop,thin_lip,scoop,0.039,0.0358,0.82324,0.74884,1,1,0,0,0,0,0,0.11184,0.02013,posterior_0.76_0.12
family_c,500013,calibrated_posterior,thin_lip,normal,0.08,0.04,0.0032,1.0,1.0,none,scoop,scoop,thin_lip,scoop,0.039,0.0358,0.71197,0.6031,1,1,0,0,0,0,0,0.14787,0.02662,posterior_0.70_0.08
family_c,500013,risk_guard,thin_lip,normal,0.08,0.04,0.0032,1.0,1.0,none,scoop,scoop,thin_lip,scoop,0.039,0.0358,0.82324,0.74884,1,1,0,0,0,0,0,0.11894,0.02141,risk_2.24_0.33
family_c,500013,calibrated_deadline_guard,thin_lip,normal,0.08,0.04,0.0032,1.0,1.0,none,scoop,scoop,thin_lip,scoop,0.033,0.0298,0.97852,0.9614,1,1,0,0,0,0,0,0.15614,0.02811,calibrated_deadline_guard
family_c,500013,oracle_precontact,thin_lip,normal,0.08,0.04,0.0032,1.0,1.0,none,scoop,scoop,thin_lip,scoop,0.078,0.0748,1.0,1.0,1,1,0,0,0,0,0,0.12569,0.02262,oracle
family_c,500014,source_tuned_posterior,slippery,normal,0.08,0.04,0.0032,1.0,1.0,none,cage,cage,slippery,cage,0.033,0.0298,0.84835,0.78888,1,1,0,0,0,0,0,0.13194,0.02375,posterior_0.76_0.12
family_c,500014,calibrated_posterior,slippery,normal,0.08,0.04,0.0032,1.0,1.0,none,cage,cage,slippery,cage,0.033,0.0298,0.74657,0.65297,1,1,0,0,0,0,0,0.10861,0.01955,posterior_0.70_0.08
family_c,500014,risk_guard,slippery,normal,0.08,0.04,0.0032,1.0,1.0,none,cage,cage,slippery,cage,0.033,0.0298,0.84835,0.78888,1,1,0,0,0,0,0,0.08642,0.01556,risk_2.09_0.29
family_c,500014,calibrated_deadline_guard,slippery,normal,0.08,0.04,0.0032,1.0,1.0,none,cage,cage,slippery,cage,0.03,0.0268,0.86136,0.72889,1,1,0,0,0,0,0,0.18845,0.03392,calibrated_deadline_guard
family_c,500014,oracle_precontact,slippery,normal,0.08,0.04,0.0032,1.0,1.0,none,cage,cage,slippery,cage,0.078,0.0748,1.0,1.0,1,1,0,0,0,0,0,0.11751,0.02115,oracle
family_c,500015,source_tuned_posterior,fragile,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,fragile,soft,0.018,0.0148,0.99692,0.99385,1,1,0,0,0,0,0,0.12022,0.02164,posterior_0.76_0.12
family_c,500015,calibrated_posterior,fragile,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,fragile,soft,0.018,0.0148,0.98919,0.97838,1,1,0,0,0,0,0,0.11478,0.02066,posterior_0.70_0.08
family_c,500015,risk_guard,fragile,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,compliant_skin,soft,0.042,0.0388,0.43007,0.06185,1,1,0,0,0,0,0,0.12812,0.02306,risk_2.86_0.33
family_c,500015,calibrated_deadline_guard,fragile,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,compliant_skin,soft,0.036,0.0328,0.97702,0.96437,1,1,0,0,0,0,0,0.16572,0.02983,calibrated_deadline_guard
family_c,500015,oracle_precontact,fragile,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,fragile,soft,0.078,0.0748,1.0,1.0,1,1,0,0,0,0,0,0.15484,0.02787,oracle
family_c,500016,source_tuned_posterior,occluded_rim,normal,0.08,0.04,0.0032,1.0,1.0,none,tilt,tilt,occluded_rim,tilt,0.027,0.0238,0.98965,0.98434,1,1,0,0,0,0,0,0.17642,0.03176,posterior_0.76_0.12
family_c,500016,calibrated_posterior,occluded_rim,normal,0.08,0.04,0.0032,1.0,1.0,none,tilt,tilt,occluded_rim,tilt,0.027,0.0238,0.96522,0.94896,1,1,0,0,0,0,0,0.13182,0.02373,posterior_0.70_0.08
family_c,500016,risk_guard,occluded_rim,normal,0.08,0.04,0.0032,1.0,1.0,none,tilt,scoop,thin_lip,scoop,0.036,0.0328,0.74467,0.59867,0,0,1,1,1,0,0,1.02168,4.1839,risk_2.08_0.43
family_c,500016,calibrated_deadline_guard,occluded_rim,normal,0.08,0.04,0.0032,1.0,1.0,none,tilt,tilt,occluded_rim,tilt,0.027,0.0238,0.96522,0.94896,1,1,0,0,0,0,0,0.07772,0.01399,calibrated_deadline_guard
family_c,500016,oracle_precontact,occluded_rim,normal,0.08,0.04,0.0032,1.0,1.0,none,tilt,tilt,occluded_rim,tilt,0.078,0.0748,1.0,1.0,1,1,0,0,0,0,0,0.1296,0.02333,oracle
family_c,500017,source_tuned_posterior,compliant_skin,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,compliant_skin,soft,0.03,0.0268,0.90655,0.83474,1,1,0,0,0,0,0,0.11475,0.02065,posterior_0.76_0.12
family_c,500017,calibrated_posterior,compliant_skin,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,compliant_skin,soft,0.03,0.0268,0.8341,0.71904,1,1,0,0,0,0,0,0.09444,0.017,posterior_0.70_0.08
family_c,500017,risk_guard,compliant_skin,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,compliant_skin,soft,0.039,0.0358,0.47358,0.27839,1,1,0,0,0,0,0,0.12734,0.02292,risk_2.40_0.53
family_c,500017,calibrated_deadline_guard,compliant_skin,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,compliant_skin,soft,0.033,0.0298,0.86588,0.7881,1,1,0,0,0,0,0,0.14051,0.02529,calibrated_deadline_guard
family_c,500017,oracle_precontact,compliant_skin,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,compliant_skin,soft,0.078,0.0748,1.0,1.0,1,0,0,0,0,0,0,0.16059,0.02891,oracle
family_c,500018,source_tuned_posterior,nominal,normal,0.08,0.04,0.0032,1.0,1.0,none,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.12822,0.02308,none
family_c,500018,calibrated_posterior,nominal,normal,0.08,0.04,0.0032,1.0,1.0,none,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.10343,0.01862,none
family_c,500018,risk_guard,nominal,normal,0.08,0.04,0.0032,1.0,1.0,none,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.1104,0.01987,none
family_c,500018,calibrated_deadline_guard,nominal,normal,0.08,0.04,0.0032,1.0,1.0,none,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.13902,0.02502,none
family_c,500018,oracle_precontact,nominal,normal,0.08,0.04,0.0032,1.0,1.0,none,pinch,pinch,nominal,pinch,0.078,0.0748,1.0,1.0,1,1,0,0,0,0,0,0.1508,0.02714,oracle
family_c,500019,source_tuned_posterior,thin_lip,normal,0.08,0.04,0.0032,1.0,1.0,none,scoop,scoop,thin_lip,scoop,0.036,0.0328,0.95945,0.9434,1,1,0,0,0,0,0,0.06398,0.01152,posterior_0.76_0.12
family_c,500019,calibrated_posterior,thin_lip,normal,0.08,0.04,0.0032,1.0,1.0,none,scoop,scoop,thin_lip,scoop,0.036,0.0328,0.89846,0.86169,1,1,0,0,0,0,0,0.11492,0.02069,posterior_0.70_0.08
family_c,500019,risk_guard,thin_lip,normal,0.08,0.04,0.0032,1.0,1.0,none,scoop,scoop,thin_lip,scoop,0.039,0.0358,0.65056,0.52994,1,1,0,0,0,0,0,0.13375,0.02408,risk_1.77_0.63
family_c,500019,calibrated_deadline_guard,thin_lip,normal,0.08,0.04,0.0032,1.0,1.0,none,scoop,scoop,thin_lip,scoop,0.036,0.0328,0.89846,0.86169,1,1,0,0,0,0,0,0.17618,0.03171,calibrated_deadline_guard
family_c,500019,oracle_precontact,thin_lip,normal,0.08,0.04,0.0032,1.0,1.0,none,scoop,scoop,thin_lip,scoop,0.078,0.0748,1.0,1.0,1,1,0,0,0,0,0,0.14297,0.02574,oracle
family_c,500020,source_tuned_posterior,slippery,normal,0.08,0.04,0.0032,1.0,1.0,none,cage,cage,slippery,cage,0.03,0.0268,0.93947,0.89464,1,1,0,0,0,0,0,0.13643,0.02456,posterior_0.76_0.12
family_c,500020,calibrated_posterior,slippery,normal,0.08,0.04,0.0032,1.0,1.0,none,cage,cage,slippery,cage,0.03,0.0268,0.88145,0.79961,1,1,0,0,0,0,0,0.1263,0.02273,posterior_0.70_0.08
family_c,500020,risk_guard,slippery,normal,0.08,0.04,0.0032,1.0,1.0,none,cage,cage,slippery,cage,0.033,0.0298,0.71573,0.50755,1,1,0,0,0,0,0,0.11339,0.02041,risk_1.76_0.38
family_c,500020,calibrated_deadline_guard,slippery,normal,0.08,0.04,0.0032,1.0,1.0,none,cage,cage,slippery,cage,0.03,0.0268,0.88145,0.79961,1,1,0,0,0,0,0,0.10912,0.01964,calibrated_deadline_guard
family_c,500020,oracle_precontact,slippery,normal,0.08,0.04,0.0032,1.0,1.0,none,cage,cage,slippery,cage,0.078,0.0748,1.0,1.0,1,1,0,0,0,0,0,0.09608,0.01729,oracle
family_c,500021,source_tuned_posterior,fragile,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,fragile,soft,0.027,0.0238,0.98914,0.97958,1,1,0,0,0,0,0,0.11488,0.02068,posterior_0.76_0.12
family_c,500021,calibrated_posterior,fragile,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,fragile,soft,0.027,0.0238,0.96815,0.94233,1,1,0,0,0,0,0,0.08402,0.01512,posterior_0.70_0.08
family_c,500021,risk_guard,fragile,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,scoop,thin_lip,scoop,0.042,0.0388,0.65693,0.55371,0,0,1,1,1,0,0,1.24019,5.02323,risk_1.74_0.60
family_c,500021,calibrated_deadline_guard,fragile,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,fragile,soft,0.033,0.0298,0.90506,0.84098,1,1,0,0,0,0,0,0.1153,0.02075,calibrated_deadline_guard
family_c,500021,oracle_precontact,fragile,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,fragile,soft,0.078,0.0748,1.0,1.0,1,1,0,0,0,0,0,0.12692,0.02285,oracle
family_c,500022,source_tuned_posterior,occluded_rim,normal,0.08,0.04,0.0032,1.0,1.0,none,tilt,tilt,occluded_rim,tilt,0.03,0.0268,0.85867,0.74224,1,1,0,0,0,0,0,0.08865,0.01596,posterior_0.76_0.12
family_c,500022,calibrated_posterior,occluded_rim,normal,0.08,0.04,0.0032,1.0,1.0,none,tilt,tilt,occluded_rim,tilt,0.03,0.0268,0.77596,0.61307,1,1,0,0,0,0,0,0.14152,0.02547,posterior_0.70_0.08
family_c,500022,risk_guard,occluded_rim,normal,0.08,0.04,0.0032,1.0,1.0,none,tilt,soft,fragile,soft,0.036,0.0328,0.4625,0.27727,0,0,1,1,1,0,0,1.04727,4.18851,risk_2.51_0.54
family_c,500022,calibrated_deadline_guard,occluded_rim,normal,0.08,0.04,0.0032,1.0,1.0,none,tilt,tilt,occluded_rim,tilt,0.027,0.0238,0.90417,0.81357,1,1,0,0,0,0,0,0.16987,0.03058,calibrated_deadline_guard
family_c,500022,oracle_precontact,occluded_rim,normal,0.08,0.04,0.0032,1.0,1.0,none,tilt,tilt,occluded_rim,tilt,0.078,0.0748,1.0,1.0,1,1,0,0,0,0,0,0.11239,0.02023,oracle
family_c,500023,source_tuned_posterior,compliant_skin,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,fragile,soft,0.03,0.0268,0.85578,0.75466,1,1,0,0,0,0,0,0.15475,0.02786,posterior_0.76_0.12
family_c,500023,calibrated_posterior,compliant_skin,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,fragile,soft,0.03,0.0268,0.76862,0.62372,1,1,0,0,0,0,0,0.09689,0.01744,posterior_0.70_0.08
family_c,500023,risk_guard,compliant_skin,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,fragile,soft,0.036,0.0328,0.53328,0.3495,1,1,0,0,0,0,0,0.10737,0.01933,risk_2.79_0.45
family_c,500023,calibrated_deadline_guard,compliant_skin,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,fragile,soft,0.03,0.0268,0.91353,0.85908,1,1,0,0,0,0,0,0.16923,0.03046,calibrated_deadline_guard
family_c,500023,oracle_precontact,compliant_skin,normal,0.08,0.04,0.0032,1.0,1.0,none,soft,soft,compliant_skin,soft,0.078,0.0748,1.0,1.0,1,1,0,0,0,0,0,0.12939,0.02329,oracle
