condition,policy,switch_latency,n,safe_success_mean,safe_success_ci95,final_success_mean,harmful_contact_mean,harmful_contact_ci95,late_switch_mean,late_switch_ci95,early_false_switch_mean,early_false_switch_ci95,deadline_violation_mean,deadline_violation_ci95,avoidable_lateness_mean,impulse_mean,expected_cost_mean,impulse_p90,expected_cost_p90
uninformative_until_contact,posterior_tuned,0.0,240,0.983333,0.016197,0.958333,0.016667,0.016197,0.016667,0.016197,0.008333,0.011501,0.825,0.048072,0.0,0.185731,0.09239,0.225875,0.04066
uninformative_until_contact,posterior_tuned,0.03,240,0.166667,0.04715,0.179167,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.845833,0.045687,0.0,1.109309,2.758009,1.516381,4.061941
uninformative_until_contact,posterior_tuned,0.06,240,0.166667,0.04715,0.166667,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.841667,0.046186,0.0,1.142885,2.764053,1.560785,4.068972
uninformative_until_contact,posterior_tuned,0.09,240,0.166667,0.04715,0.1875,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.8375,0.046673,0.0,1.17236,2.769358,1.59535,4.073561
uninformative_until_contact,posterior_tuned,0.12,240,0.166667,0.04715,0.175,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.8375,0.046673,0.0,1.201481,2.7746,1.650912,4.083633
uninformative_until_contact,posterior_tuned,0.16,240,0.166667,0.04715,0.145833,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.244819,2.782401,1.719369,4.082986
uninformative_until_contact,posterior_tuned,0.2,240,0.166667,0.04715,0.1625,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.8375,0.046673,0.0,1.281869,2.78907,1.759659,4.101261
uninformative_until_contact,risk_guard,0.0,240,0.166667,0.04715,0.166667,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.0,0.0,0.0,1.076893,2.752174,1.472971,4.053876
uninformative_until_contact,risk_guard,0.03,240,0.166667,0.04715,0.170833,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.108022,2.757777,1.546979,4.070025
uninformative_until_contact,risk_guard,0.06,240,0.166667,0.04715,0.1625,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.146119,2.764635,1.559302,4.064505
uninformative_until_contact,risk_guard,0.09,240,0.166667,0.04715,0.170833,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.177632,2.770307,1.608484,4.075376
uninformative_until_contact,risk_guard,0.12,240,0.166667,0.04715,0.175,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.205028,2.775238,1.65921,4.079275
uninformative_until_contact,risk_guard,0.16,240,0.166667,0.04715,0.175,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.240314,2.78159,1.710567,4.087492
uninformative_until_contact,risk_guard,0.2,240,0.166667,0.04715,0.179167,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.288127,2.790197,1.779536,4.098639
uninformative_until_contact,v2_guard,0.0,240,0.166667,0.04715,0.170833,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.0,0.0,0.0,1.078808,2.752519,1.49036,4.051735
uninformative_until_contact,v2_guard,0.03,240,0.166667,0.04715,0.1625,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.115384,2.759102,1.551653,4.068272
uninformative_until_contact,v2_guard,0.06,240,0.166667,0.04715,0.166667,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.147552,2.764893,1.601086,4.068694
uninformative_until_contact,v2_guard,0.09,240,0.166667,0.04715,0.158333,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.17622,2.770053,1.614687,4.076778
uninformative_until_contact,v2_guard,0.12,240,0.166667,0.04715,0.179167,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.204781,2.775194,1.675131,4.086638
uninformative_until_contact,v2_guard,0.16,240,0.166667,0.04715,0.183333,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.252435,2.783771,1.707891,4.0905
uninformative_until_contact,v2_guard,0.2,240,0.166667,0.04715,0.1625,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.289283,2.790404,1.763358,4.103126
weak_cue,calibrated_deadline_guard,0.0,240,0.841667,0.046186,0.8,0.15,0.045176,0.141667,0.044118,0.0375,0.024036,0.0,0.0,0.0,0.319735,0.511927,1.051213,2.999364
weak_cue,calibrated_deadline_guard,0.03,240,0.720833,0.056754,0.691667,0.275,0.056492,0.258333,0.055379,0.054167,0.028637,0.225,0.052831,0.104167,0.465346,0.894179,1.312605,3.257341
weak_cue,calibrated_deadline_guard,0.06,240,0.525,0.06318,0.525,0.470833,0.063151,0.466667,0.063118,0.033333,0.022711,0.441667,0.062827,0.141667,0.726244,1.562807,1.536106,3.674119
weak_cue,calibrated_deadline_guard,0.09,240,0.45,0.062942,0.433333,0.55,0.062942,0.55,0.062942,0.0125,0.014056,0.5375,0.063081,0.079167,0.848956,1.833854,1.605411,4.062831
weak_cue,calibrated_deadline_guard,0.12,240,0.333333,0.059641,0.329167,0.6625,0.059825,0.658333,0.060003,0.016667,0.016197,0.65,0.060345,0.083333,1.001492,2.207144,1.655628,4.089265
weak_cue,calibrated_deadline_guard,0.16,240,0.279167,0.056754,0.270833,0.720833,0.056754,0.720833,0.056754,0.008333,0.011501,0.7125,0.057261,0.0625,1.111723,2.415527,1.70532,4.092494
weak_cue,calibrated_deadline_guard,0.2,240,0.2125,0.051755,0.208333,0.7875,0.051755,0.783333,0.052122,0.008333,0.011501,0.779167,0.05248,0.079167,1.217884,2.608594,1.7518,4.100623
weak_cue,contact_reactive,0.0,240,1.0,0.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173362,0.031205,0.235655,0.04242
weak_cue,contact_reactive,0.03,240,0.166667,0.04715,0.3125,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.112221,2.758533,1.513153,4.06133
weak_cue,contact_reactive,0.06,240,0.166667,0.04715,0.2625,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.140138,2.763558,1.560079,4.069227
weak_cue,contact_reactive,0.09,240,0.166667,0.04715,0.291667,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.171771,2.769252,1.606143,4.072031
weak_cue,contact_reactive,0.12,240,0.166667,0.04715,0.316667,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.203023,2.774877,1.632769,4.083659
weak_cue,contact_reactive,0.16,240,0.166667,0.04715,0.295833,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.242136,2.781918,1.705172,4.093601
weak_cue,contact_reactive,0.2,240,0.166667,0.04715,0.270833,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.291185,2.790746,1.7601,4.100484
weak_cue,deadline_threshold,0.0,240,0.829167,0.047617,0.8125,0.166667,0.04715,0.1375,0.043569,0.075,0.033324,0.0,0.0,0.0,0.324699,0.548863,1.031268,2.985696
weak_cue,deadline_threshold,0.03,240,0.745833,0.055085,0.733333,0.25,0.054784,0.229167,0.053175,0.070833,0.032458,0.183333,0.048955,0.091667,0.432001,0.816927,1.293103,3.262448
weak_cue,deadline_threshold,0.06,240,0.558333,0.062827,0.554167,0.429167,0.062621,0.4125,0.062283,0.0625,0.030625,0.379167,0.061384,0.125,0.67117,1.429352,1.486262,3.668998
weak_cue,deadline_threshold,0.09,240,0.4875,0.063239,0.454167,0.5125,0.063239,0.5125,0.063239,0.020833,0.01807,0.491667,0.06325,0.091667,0.801871,1.71892,1.596853,4.073808
weak_cue,deadline_threshold,0.12,240,0.341667,0.060003,0.329167,0.658333,0.060003,0.645833,0.060508,0.025,0.019753,0.633333,0.060968,0.0875,0.992253,2.18048,1.668138,4.083503
weak_cue,deadline_threshold,0.16,240,0.295833,0.057745,0.275,0.704167,0.057745,0.704167,0.057745,0.008333,0.011501,0.695833,0.058205,0.079167,1.091707,2.363799,1.687785,4.091138
weak_cue,deadline_threshold,0.2,240,0.233333,0.053511,0.220833,0.766667,0.053511,0.7625,0.05384,0.008333,0.011501,0.758333,0.054161,0.075,1.199812,2.546591,1.73398,4.101217
weak_cue,fixed_nominal,0.0,240,0.166667,0.04715,0.170833,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.0,0.0,0.0,1.0787,2.7525,1.493827,4.057972
weak_cue,fixed_nominal,0.03,240,0.166667,0.04715,0.166667,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.107039,2.7576,1.541659,4.062293
weak_cue,fixed_nominal,0.06,240,0.166667,0.04715,0.170833,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.147637,2.764908,1.565537,4.069095
weak_cue,fixed_nominal,0.09,240,0.166667,0.04715,0.170833,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.175059,2.769844,1.612029,4.074199
weak_cue,fixed_nominal,0.12,240,0.166667,0.04715,0.158333,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.205345,2.775296,1.64588,4.082562
weak_cue,fixed_nominal,0.16,240,0.166667,0.04715,0.1625,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.245083,2.782448,1.696592,4.087604
weak_cue,fixed_nominal,0.2,240,0.166667,0.04715,0.179167,0.833333,0.04715,0.833333,0.04715,0.0,0.0,0.833333,0.04715,0.0,1.292389,2.790964,1.749086,4.104835
weak_cue,oracle_precontact,0.0,240,1.0,0.0,0.958333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169437,0.030499,0.227371,0.04093
weak_cue,oracle_precontact,0.03,240,1.0,0.0,0.970833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1716,0.030888,0.227321,0.040917
weak_cue,oracle_precontact,0.06,240,1.0,0.0,0.970833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169589,0.030526,0.226631,0.04079
weak_cue,oracle_precontact,0.09,240,1.0,0.0,0.9625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173129,0.031163,0.2288,0.04118
weak_cue,oracle_precontact,0.12,240,1.0,0.0,0.970833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170625,0.030713,0.236727,0.04261
weak_cue,oracle_precontact,0.16,240,1.0,0.0,0.991667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170398,0.030672,0.235111,0.042323
weak_cue,oracle_precontact,0.2,240,1.0,0.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.170421,0.030676,0.225776,0.040642
weak_cue,posterior_fixed,0.0,240,0.895833,0.038648,0.854167,0.1,0.037955,0.091667,0.036507,0.025,0.019753,0.075,0.033324,0.0,0.267816,0.34654,0.612911,1.150324
weak_cue,posterior_fixed,0.03,240,0.633333,0.060968,0.6125,0.358333,0.060666,0.35,0.060345,0.0375,0.024036,0.395833,0.061871,0.229167,0.580496,1.223031,1.419248,3.664176
weak_cue,posterior_fixed,0.06,240,0.395833,0.061871,0.395833,0.604167,0.061871,0.6,0.061981,0.0125,0.014056,0.6125,0.061637,0.316667,0.898278,2.044607,1.569577,4.068914
weak_cue,posterior_fixed,0.09,240,0.3875,0.061637,0.383333,0.6125,0.061637,0.608333,0.061756,0.016667,0.016197,0.666667,0.059641,0.191667,0.92919,2.069963,1.610552,4.075883
weak_cue,posterior_fixed,0.12,240,0.304167,0.058205,0.304167,0.695833,0.058205,0.691667,0.058426,0.004167,0.00815,0.729167,0.056223,0.1375,1.054524,2.33294,1.65309,4.084771
weak_cue,posterior_fixed,0.16,240,0.216667,0.052122,0.216667,0.783333,0.052122,0.783333,0.052122,0.0,0.0,0.7875,0.051755,0.1625,1.191557,2.63698,1.71286,4.093803
weak_cue,posterior_fixed,0.2,240,0.216667,0.052122,0.220833,0.783333,0.052122,0.783333,0.052122,0.0,0.0,0.833333,0.04715,0.1,1.226015,2.639224,1.75859,4.101297
weak_cue,posterior_tuned,0.0,240,0.770833,0.053175,0.745833,0.2125,0.051755,0.15,0.045176,0.220833,0.05248,0.025,0.019753,0.0,0.351882,0.772089,1.007472,4.167651
weak_cue,posterior_tuned,0.03,240,0.7875,0.051755,0.783333,0.191667,0.049799,0.166667,0.04715,0.170833,0.047617,0.070833,0.032458,0.008333,0.348688,0.733806,1.048034,3.965151
weak_cue,posterior_tuned,0.06,240,0.595833,0.062086,0.5875,0.391667,0.061756,0.3375,0.059825,0.145833,0.044653,0.316667,0.058853,0.05,0.601033,1.303186,1.466507,3.699149
weak_cue,posterior_tuned,0.09,240,0.4625,0.063081,0.45,0.529167,0.063151,0.491667,0.06325,0.15,0.045176,0.441667,0.062827,0.0375,0.793408,1.816355,1.600691,4.122217
weak_cue,posterior_tuned,0.12,240,0.4,0.061981,0.383333,0.5875,0.062283,0.570833,0.062621,0.066667,0.031559,0.629167,0.061111,0.045833,0.919346,2.001107,1.674103,4.105241
weak_cue,posterior_tuned,0.16,240,0.3375,0.059825,0.329167,0.6625,0.059825,0.654167,0.060177,0.0125,0.014056,0.704167,0.057745,0.05,1.045547,2.245074,1.713148,4.09585
weak_cue,posterior_tuned,0.2,240,0.308333,0.058426,0.295833,0.691667,0.058426,0.679167,0.059058,0.033333,0.022711,0.766667,0.053511,0.020833,1.104517,2.32423,1.754142,4.111689
weak_cue,risk_guard,0.0,240,0.758333,0.054161,0.733333,0.225,0.052831,0.175,0.048072,0.225,0.052831,0.0,0.0,0.0,0.360033,0.822514,0.977133,4.153521
weak_cue,risk_guard,0.03,240,0.754167,0.054476,0.754167,0.229167,0.053175,0.195833,0.050207,0.183333,0.048955,0.0625,0.030625,0.004167,0.391375,0.826697,1.105681,3.927249
weak_cue,risk_guard,0.06,240,0.608333,0.061756,0.6,0.366667,0.060968,0.316667,0.058853,0.158333,0.046186,0.233333,0.053511,0.016667,0.574406,1.223393,1.477028,3.89725
weak_cue,risk_guard,0.09,240,0.4875,0.063239,0.454167,0.508333,0.06325,0.475,0.06318,0.141667,0.044118,0.370833,0.061111,0.004167,0.760204,1.711628,1.587262,4.105258
weak_cue,risk_guard,0.12,240,0.404167,0.062086,0.404167,0.591667,0.062187,0.558333,0.062827,0.066667,0.031559,0.529167,0.063151,0.0,0.892797,1.924662,1.636489,4.078556
weak_cue,risk_guard,0.16,240,0.354167,0.060508,0.345833,0.645833,0.060508,0.629167,0.061111,0.033333,0.022711,0.6125,0.061637,0.004167,1.004485,2.144765,1.712589,4.089538
weak_cue,risk_guard,0.2,240,0.283333,0.057011,0.275,0.716667,0.057011,0.704167,0.057745,0.029167,0.02129,0.6875,0.058642,0.0125,1.126222,2.379804,1.771298,4.102842
weak_cue,v2_guard,0.0,240,0.791667,0.051381,0.75,0.208333,0.051381,0.191667,0.049799,0.0375,0.024036,0.0,0.0,0.0,0.382302,0.702356,1.188824,3.233667
weak_cue,v2_guard,0.03,240,0.6,0.061981,0.583333,0.391667,0.061756,0.3875,0.061637,0.0375,0.024036,0.3625,0.06082,0.258333,0.62151,1.332914,1.474428,3.684243
weak_cue,v2_guard,0.06,240,0.391667,0.061756,0.375,0.608333,0.061756,0.604167,0.061871,0.016667,0.016197,0.591667,0.062187,0.320833,0.886721,2.025026,1.563498,4.047209
weak_cue,v2_guard,0.09,240,0.341667,0.060003,0.3375,0.658333,0.060003,0.658333,0.060003,0.008333,0.011501,0.65,0.060345,0.2375,0.979591,2.215285,1.612058,4.078663
weak_cue,v2_guard,0.12,240,0.270833,0.056223,0.270833,0.729167,0.056223,0.725,0.056492,0.008333,0.011501,0.720833,0.056754,0.166667,1.083985,2.433867,1.644696,4.078372
weak_cue,v2_guard,0.16,240,0.229167,0.053175,0.2375,0.770833,0.053175,0.770833,0.053175,0.0,0.0,0.770833,0.053175,0.15,1.18273,2.595599,1.705924,4.08958
weak_cue,v2_guard,0.2,240,0.179167,0.048518,0.179167,0.820833,0.048518,0.820833,0.048518,0.0,0.0,0.820833,0.048518,0.133333,1.263641,2.748705,1.711873,4.097322
