family,case_id,policy,mode,condition,velocity,switch_latency,switch_distance,false_cost,harm_scale,special,required_strategy,active_strategy_at_contact,predicted_mode,switch_target,switch_started_distance,deadline_margin,posterior_confidence,posterior_margin,safe_success,final_success,harmful_contact,late_switch,early_false_switch,deadline_violation,avoidable_lateness,impulse,expected_cost,switch_reason
family_e,900003,posterior_fixed,fragile,normal,0.08,0.04,0.0032,1.0,2.0,none,soft,soft,fragile,soft,0.033,0.0298,0.98361,0.97004,1,1,0,0,0,0,0,0.16186,0.02913,posterior_0.90_0.24
family_e,900003,deadline_threshold,fragile,normal,0.08,0.04,0.0032,1.0,2.0,none,soft,soft,fragile,soft,0.036,0.0328,0.98514,0.97635,1,1,0,0,0,0,0,0.11355,0.02044,deadline_threshold
family_e,900003,risk_guard,fragile,normal,0.08,0.04,0.0032,1.0,2.0,none,soft,soft,fragile,soft,0.042,0.0388,0.51031,0.20238,1,1,0,0,0,0,0,0.14587,0.02626,risk_5.97_0.41
family_e,900003,calibrated_deadline_guard,fragile,normal,0.08,0.04,0.0032,1.0,2.0,none,soft,soft,fragile,soft,0.036,0.0328,0.9603,0.93895,1,1,0,0,0,0,0,0.16352,0.02943,calibrated_deadline_guard
family_e,900003,risk_no_deadline,fragile,normal,0.08,0.04,0.0032,1.0,2.0,none,soft,soft,fragile,soft,0.042,0.0388,0.51031,0.20238,1,1,0,0,0,0,0,0.13041,0.02347,risk_5.97_0.41
family_e,900003,risk_no_cost,fragile,normal,0.08,0.04,0.0032,1.0,2.0,none,soft,soft,fragile,soft,0.042,0.0388,0.51031,0.20238,1,1,0,0,0,0,0,0.14164,0.0255,risk_1.05_0.18
family_e,900003,risk_no_margin,fragile,normal,0.08,0.04,0.0032,1.0,2.0,none,soft,soft,fragile,soft,0.042,0.0388,0.51031,0.20238,1,1,0,0,0,0,0,0.13872,0.02497,risk_5.97_0.41
family_e,900003,distance_only,fragile,normal,0.08,0.04,0.0032,1.0,2.0,none,soft,soft,fragile,soft,0.015,0.0118,1.0,1.0,1,1,0,0,0,0,0,0.10487,0.01888,distance_only
family_e,900004,posterior_fixed,occluded_rim,normal,0.08,0.04,0.0032,1.0,2.0,none,tilt,tilt,occluded_rim,tilt,0.024,0.0208,0.98644,0.9743,1,1,0,0,0,0,0,0.14004,0.02521,posterior_0.90_0.24
family_e,900004,deadline_threshold,occluded_rim,normal,0.08,0.04,0.0032,1.0,2.0,none,tilt,tilt,occluded_rim,tilt,0.024,0.0208,0.98644,0.9743,1,1,0,0,0,0,0,0.16622,0.02992,deadline_threshold
family_e,900004,risk_guard,occluded_rim,normal,0.08,0.04,0.0032,1.0,2.0,none,tilt,tilt,occluded_rim,tilt,0.033,0.0298,0.6326,0.42511,1,1,0,0,0,0,0,0.08358,0.01505,risk_4.03_0.69
family_e,900004,calibrated_deadline_guard,occluded_rim,normal,0.08,0.04,0.0032,1.0,2.0,none,tilt,tilt,occluded_rim,tilt,0.024,0.0208,0.96204,0.93106,1,0,0,0,0,0,0,0.13738,0.02473,calibrated_deadline_guard
family_e,900004,risk_no_deadline,occluded_rim,normal,0.08,0.04,0.0032,1.0,2.0,none,tilt,tilt,occluded_rim,tilt,0.033,0.0298,0.6326,0.42511,1,1,0,0,0,0,0,0.14744,0.02654,risk_4.03_0.69
family_e,900004,risk_no_cost,occluded_rim,normal,0.08,0.04,0.0032,1.0,2.0,none,tilt,tilt,occluded_rim,tilt,0.033,0.0298,0.6326,0.42511,1,1,0,0,0,0,0,0.17614,0.03171,risk_0.95_0.37
family_e,900004,risk_no_margin,occluded_rim,normal,0.08,0.04,0.0032,1.0,2.0,none,tilt,tilt,occluded_rim,tilt,0.033,0.0298,0.6326,0.42511,1,0,0,0,0,0,0,0.15302,0.02754,risk_4.03_0.69
family_e,900004,distance_only,occluded_rim,normal,0.08,0.04,0.0032,1.0,2.0,none,tilt,tilt,occluded_rim,tilt,0.015,0.0118,1.0,1.0,1,1,0,0,0,0,0,0.13488,0.02428,distance_only
family_e,900005,posterior_fixed,compliant_skin,normal,0.08,0.04,0.0032,1.0,2.0,none,soft,soft,compliant_skin,soft,0.03,0.0268,0.92563,0.87163,1,1,0,0,0,0,0,0.11348,0.02043,posterior_0.90_0.24
family_e,900005,deadline_threshold,compliant_skin,normal,0.08,0.04,0.0032,1.0,2.0,none,soft,soft,compliant_skin,soft,0.033,0.0298,0.87823,0.77278,1,1,0,0,0,0,0,0.03227,0.00581,deadline_threshold
family_e,900005,risk_guard,compliant_skin,normal,0.08,0.04,0.0032,1.0,2.0,none,soft,soft,compliant_skin,soft,0.036,0.0328,0.51136,0.30166,1,1,0,0,0,0,0,0.15634,0.02814,risk_4.36_0.97
family_e,900005,calibrated_deadline_guard,compliant_skin,normal,0.08,0.04,0.0032,1.0,2.0,none,soft,soft,compliant_skin,soft,0.03,0.0268,0.89612,0.80303,1,1,0,0,0,0,0,0.18069,0.03252,calibrated_deadline_guard
family_e,900005,risk_no_deadline,compliant_skin,normal,0.08,0.04,0.0032,1.0,2.0,none,soft,soft,compliant_skin,soft,0.036,0.0328,0.51136,0.30166,1,1,0,0,0,0,0,0.14853,0.02674,risk_4.36_0.97
family_e,900005,risk_no_cost,compliant_skin,normal,0.08,0.04,0.0032,1.0,2.0,none,soft,soft,compliant_skin,soft,0.036,0.0328,0.51136,0.30166,1,1,0,0,0,0,0,0.11438,0.02059,risk_1.11_0.40
family_e,900005,risk_no_margin,compliant_skin,normal,0.08,0.04,0.0032,1.0,2.0,none,soft,soft,compliant_skin,soft,0.036,0.0328,0.51136,0.30166,1,1,0,0,0,0,0,0.18513,0.03332,risk_4.36_0.97
family_e,900005,distance_only,compliant_skin,normal,0.08,0.04,0.0032,1.0,2.0,none,soft,soft,compliant_skin,soft,0.015,0.0118,1.0,1.0,1,1,0,0,0,0,0,0.09114,0.0164,distance_only
family_e,900006,posterior_fixed,nominal,normal,0.08,0.04,0.0032,1.0,2.0,none,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.1444,0.02599,none
family_e,900006,deadline_threshold,nominal,normal,0.08,0.04,0.0032,1.0,2.0,none,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.15247,0.02744,none
family_e,900006,risk_guard,nominal,normal,0.08,0.04,0.0032,1.0,2.0,none,pinch,cage,slippery,cage,0.033,0.0298,0.59918,0.24888,0,0,1,0,1,0,0,0.66677,1.92002,risk_2.95_0.60
family_e,900006,calibrated_deadline_guard,nominal,normal,0.08,0.04,0.0032,1.0,2.0,none,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.12337,0.02221,none
family_e,900006,risk_no_deadline,nominal,normal,0.08,0.04,0.0032,1.0,2.0,none,pinch,cage,slippery,cage,0.033,0.0298,0.59918,0.24888,0,0,1,0,1,0,0,0.70988,1.92778,risk_2.95_0.60
family_e,900006,risk_no_cost,nominal,normal,0.08,0.04,0.0032,1.0,2.0,none,pinch,cage,slippery,cage,0.033,0.0298,0.59918,0.24888,0,0,0,0,1,0,0,0.48751,1.08775,risk_0.78_0.40
family_e,900006,risk_no_margin,nominal,normal,0.08,0.04,0.0032,1.0,2.0,none,pinch,cage,slippery,cage,0.033,0.0298,0.59918,0.24888,0,0,0,0,1,0,0,0.55647,1.10016,risk_2.95_0.60
family_e,900006,distance_only,nominal,normal,0.08,0.04,0.0032,1.0,2.0,none,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.149,0.02682,none
family_e,900007,posterior_fixed,thin_lip,normal,0.08,0.04,0.0032,1.0,2.0,none,scoop,scoop,thin_lip,scoop,0.036,0.0328,0.93219,0.89366,1,1,0,0,0,0,0,0.08146,0.01466,posterior_0.90_0.24
family_e,900007,deadline_threshold,thin_lip,normal,0.08,0.04,0.0032,1.0,2.0,none,scoop,scoop,thin_lip,scoop,0.039,0.0358,0.86545,0.80813,1,1,0,0,0,0,0,0.14621,0.02632,deadline_threshold
family_e,900007,risk_guard,thin_lip,normal,0.08,0.04,0.0032,1.0,2.0,none,scoop,scoop,thin_lip,scoop,0.039,0.0358,0.86545,0.80813,1,1,0,0,0,0,0,0.1618,0.02912,risk_4.70_0.33
family_e,900007,calibrated_deadline_guard,thin_lip,normal,0.08,0.04,0.0032,1.0,2.0,none,scoop,scoop,thin_lip,scoop,0.036,0.0328,0.85717,0.78605,1,1,0,0,0,0,0,0.13187,0.02374,calibrated_deadline_guard
family_e,900007,risk_no_deadline,thin_lip,normal,0.08,0.04,0.0032,1.0,2.0,none,scoop,scoop,thin_lip,scoop,0.039,0.0358,0.86545,0.80813,1,1,0,0,0,0,0,0.11703,0.02106,risk_4.70_0.33
family_e,900007,risk_no_cost,thin_lip,normal,0.08,0.04,0.0032,1.0,2.0,none,scoop,scoop,thin_lip,scoop,0.039,0.0358,0.86545,0.80813,1,1,0,0,0,0,0,0.15252,0.02745,risk_1.10_0.13
family_e,900007,risk_no_margin,thin_lip,normal,0.08,0.04,0.0032,1.0,2.0,none,scoop,scoop,thin_lip,scoop,0.039,0.0358,0.86545,0.80813,1,1,0,0,0,0,0,0.15012,0.02702,risk_4.70_0.33
family_e,900007,distance_only,thin_lip,normal,0.08,0.04,0.0032,1.0,2.0,none,scoop,scoop,thin_lip,scoop,0.015,0.0118,1.0,1.0,1,1,0,0,0,0,0,0.15645,0.02816,distance_only
family_e,900008,posterior_fixed,slippery,normal,0.08,0.04,0.0032,1.0,2.0,none,cage,cage,slippery,cage,0.033,0.0298,0.97005,0.94238,1,1,0,0,0,0,0,0.14218,0.02559,posterior_0.90_0.24
family_e,900008,deadline_threshold,slippery,normal,0.08,0.04,0.0032,1.0,2.0,none,cage,cage,slippery,cage,0.033,0.0298,0.97005,0.94238,1,1,0,0,0,0,0,0.10479,0.01886,deadline_threshold
family_e,900008,risk_guard,slippery,normal,0.08,0.04,0.0032,1.0,2.0,none,cage,cage,slippery,cage,0.039,0.0358,0.6637,0.49656,1,1,0,0,0,0,0,0.13547,0.02438,risk_3.08_0.71
family_e,900008,calibrated_deadline_guard,slippery,normal,0.08,0.04,0.0032,1.0,2.0,none,cage,cage,slippery,cage,0.033,0.0298,0.93306,0.87511,1,1,0,0,0,0,0,0.16892,0.0304,calibrated_deadline_guard
family_e,900008,risk_no_deadline,slippery,normal,0.08,0.04,0.0032,1.0,2.0,none,cage,cage,slippery,cage,0.039,0.0358,0.6637,0.49656,1,1,0,0,0,0,0,0.14449,0.02601,risk_3.08_0.71
family_e,900008,risk_no_cost,slippery,normal,0.08,0.04,0.0032,1.0,2.0,none,cage,cage,slippery,cage,0.039,0.0358,0.6637,0.49656,1,1,0,0,0,0,0,0.13362,0.02405,risk_0.94_0.34
family_e,900008,risk_no_margin,slippery,normal,0.08,0.04,0.0032,1.0,2.0,none,cage,cage,slippery,cage,0.039,0.0358,0.6637,0.49656,1,1,0,0,0,0,0,0.17408,0.03133,risk_3.08_0.71
family_e,900008,distance_only,slippery,normal,0.08,0.04,0.0032,1.0,2.0,none,cage,cage,slippery,cage,0.015,0.0118,1.0,1.0,1,1,0,0,0,0,0,0.12967,0.02334,distance_only
family_e,900009,posterior_fixed,fragile,normal,0.08,0.04,0.0032,1.0,2.0,none,soft,soft,fragile,soft,0.024,0.0208,0.9665,0.93434,1,1,0,0,0,0,0,0.08462,0.01523,posterior_0.90_0.24
family_e,900009,deadline_threshold,fragile,normal,0.08,0.04,0.0032,1.0,2.0,none,soft,soft,fragile,soft,0.024,0.0208,0.99867,0.9975,1,1,0,0,0,0,0,0.1468,0.02642,deadline_threshold
family_e,900009,risk_guard,fragile,normal,0.08,0.04,0.0032,1.0,2.0,none,soft,soft,compliant_skin,soft,0.042,0.0388,0.41287,0.12686,1,1,0,0,0,0,0,0.16614,0.02991,risk_4.97_0.69
family_e,900009,calibrated_deadline_guard,fragile,normal,0.08,0.04,0.0032,1.0,2.0,none,soft,soft,fragile,soft,0.024,0.0208,0.99395,0.98905,1,1,0,0,0,0,0,0.16518,0.02973,calibrated_deadline_guard
family_e,900009,risk_no_deadline,fragile,normal,0.08,0.04,0.0032,1.0,2.0,none,soft,soft,compliant_skin,soft,0.042,0.0388,0.41287,0.12686,1,1,0,0,0,0,0,0.10441,0.01879,risk_4.97_0.69
family_e,900009,risk_no_cost,fragile,normal,0.08,0.04,0.0032,1.0,2.0,none,soft,soft,compliant_skin,soft,0.042,0.0388,0.41287,0.12686,1,1,0,0,0,0,0,0.09405,0.01693,risk_1.01_0.30
family_e,900009,risk_no_margin,fragile,normal,0.08,0.04,0.0032,1.0,2.0,none,soft,soft,compliant_skin,soft,0.042,0.0388,0.41287,0.12686,1,1,0,0,0,0,0,0.11962,0.02153,risk_4.97_0.69
family_e,900009,distance_only,fragile,normal,0.08,0.04,0.0032,1.0,2.0,none,soft,soft,fragile,soft,0.015,0.0118,1.0,1.0,1,1,0,0,0,0,0,0.1258,0.02264,distance_only
family_e,900010,posterior_fixed,occluded_rim,normal,0.08,0.04,0.0032,1.0,2.0,none,tilt,tilt,occluded_rim,tilt,0.021,0.0178,0.92666,0.85355,1,1,0,0,0,0,0,0.12779,0.023,posterior_0.90_0.24
family_e,900010,deadline_threshold,occluded_rim,normal,0.08,0.04,0.0032,1.0,2.0,none,tilt,tilt,occluded_rim,tilt,0.021,0.0178,0.92666,0.85355,1,1,0,0,0,0,0,0.15986,0.02877,deadline_threshold
family_e,900010,risk_guard,occluded_rim,normal,0.08,0.04,0.0032,1.0,2.0,none,tilt,soft,fragile,soft,0.039,0.0358,0.38359,0.13173,0,0,1,1,1,0,0,0.99746,6.82954,risk_4.73_0.88
family_e,900010,calibrated_deadline_guard,occluded_rim,normal,0.08,0.04,0.0032,1.0,2.0,none,tilt,tilt,occluded_rim,tilt,0.021,0.0178,0.8779,0.75718,1,1,0,0,0,0,0,0.11064,0.01992,calibrated_deadline_guard
family_e,900010,risk_no_deadline,occluded_rim,normal,0.08,0.04,0.0032,1.0,2.0,none,tilt,soft,fragile,soft,0.039,0.0358,0.38359,0.13173,0,0,1,1,1,0,0,0.94893,6.82081,risk_4.73_0.88
family_e,900010,risk_no_cost,occluded_rim,normal,0.08,0.04,0.0032,1.0,2.0,none,tilt,soft,fragile,soft,0.039,0.0358,0.38359,0.13173,0,0,1,1,1,0,0,0.92785,6.81701,risk_1.04_0.36
family_e,900010,risk_no_margin,occluded_rim,normal,0.08,0.04,0.0032,1.0,2.0,none,tilt,soft,fragile,soft,0.039,0.0358,0.38359,0.13173,0,0,1,1,1,0,0,0.93061,6.81751,risk_4.73_0.88
family_e,900010,distance_only,occluded_rim,normal,0.08,0.04,0.0032,1.0,2.0,none,tilt,tilt,occluded_rim,tilt,0.015,0.0118,0.99833,0.99666,1,1,0,0,0,0,0,0.12742,0.02293,distance_only
family_e,900011,posterior_fixed,compliant_skin,normal,0.08,0.04,0.0032,1.0,2.0,none,soft,soft,compliant_skin,soft,0.03,0.0268,0.92768,0.8562,1,1,0,0,0,0,0,0.11173,0.02011,posterior_0.90_0.24
family_e,900011,deadline_threshold,compliant_skin,normal,0.08,0.04,0.0032,1.0,2.0,none,soft,soft,compliant_skin,soft,0.036,0.0328,0.97558,0.96489,1,1,0,0,0,0,0,0.17348,0.03123,deadline_threshold
family_e,900011,risk_guard,compliant_skin,normal,0.08,0.04,0.0032,1.0,2.0,none,soft,soft,compliant_skin,soft,0.039,0.0358,0.49002,0.23637,1,1,0,0,0,0,0,0.13314,0.02397,risk_5.36_0.58
family_e,900011,calibrated_deadline_guard,compliant_skin,normal,0.08,0.04,0.0032,1.0,2.0,none,soft,soft,compliant_skin,soft,0.036,0.0328,0.94132,0.91703,1,0,0,0,0,0,0,0.14078,0.02534,calibrated_deadline_guard
family_e,900011,risk_no_deadline,compliant_skin,normal,0.08,0.04,0.0032,1.0,2.0,none,soft,soft,compliant_skin,soft,0.039,0.0358,0.49002,0.23637,1,1,0,0,0,0,0,0.11954,0.02152,risk_5.36_0.58
family_e,900011,risk_no_cost,compliant_skin,normal,0.08,0.04,0.0032,1.0,2.0,none,soft,soft,compliant_skin,soft,0.039,0.0358,0.49002,0.23637,1,1,0,0,0,0,0,0.15022,0.02704,risk_1.05_0.26
family_e,900011,risk_no_margin,compliant_skin,normal,0.08,0.04,0.0032,1.0,2.0,none,soft,soft,compliant_skin,soft,0.039,0.0358,0.49002,0.23637,1,1,0,0,0,0,0,0.16191,0.02914,risk_5.36_0.58
family_e,900011,distance_only,compliant_skin,normal,0.08,0.04,0.0032,1.0,2.0,none,soft,soft,compliant_skin,soft,0.015,0.0118,1.0,1.0,1,0,0,0,0,0,0,0.11858,0.02134,distance_only
family_e,900012,posterior_fixed,nominal,normal,0.08,0.04,0.0032,1.0,2.0,none,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.13603,0.02448,none
family_e,900012,deadline_threshold,nominal,normal,0.08,0.04,0.0032,1.0,2.0,none,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.13544,0.02438,none
family_e,900012,risk_guard,nominal,normal,0.08,0.04,0.0032,1.0,2.0,none,pinch,soft,compliant_skin,soft,0.042,0.0388,0.42908,0.21061,0,0,0,0,1,0,0,0.53063,1.09551,risk_4.56_0.80
family_e,900012,calibrated_deadline_guard,nominal,normal,0.08,0.04,0.0032,1.0,2.0,none,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.14607,0.02629,none
family_e,900012,risk_no_deadline,nominal,normal,0.08,0.04,0.0032,1.0,2.0,none,pinch,soft,compliant_skin,soft,0.042,0.0388,0.42908,0.21061,0,1,0,0,1,0,0,0.59089,1.10636,risk_4.56_0.80
family_e,900012,risk_no_cost,nominal,normal,0.08,0.04,0.0032,1.0,2.0,none,pinch,soft,compliant_skin,soft,0.042,0.0388,0.42908,0.21061,0,0,1,0,1,0,0,0.7314,1.93165,risk_1.01_0.35
family_e,900012,risk_no_margin,nominal,normal,0.08,0.04,0.0032,1.0,2.0,none,pinch,soft,compliant_skin,soft,0.042,0.0388,0.42908,0.21061,0,0,0,0,1,0,0,0.57779,1.104,risk_4.56_0.80
family_e,900012,distance_only,nominal,normal,0.08,0.04,0.0032,1.0,2.0,none,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.14857,0.02674,none
family_e,900013,posterior_fixed,thin_lip,normal,0.08,0.04,0.0032,1.0,2.0,none,scoop,scoop,thin_lip,scoop,0.039,0.0358,0.90306,0.85609,1,1,0,0,0,0,0,0.16806,0.03025,posterior_0.90_0.24
family_e,900013,deadline_threshold,thin_lip,normal,0.08,0.04,0.0032,1.0,2.0,none,scoop,scoop,thin_lip,scoop,0.039,0.0358,0.90306,0.85609,1,1,0,0,0,0,0,0.12543,0.02258,deadline_threshold
family_e,900013,risk_guard,thin_lip,normal,0.08,0.04,0.0032,1.0,2.0,none,scoop,scoop,thin_lip,scoop,0.042,0.0388,0.70299,0.60993,1,1,0,0,0,0,0,0.13316,0.02397,risk_3.73_0.74
family_e,900013,calibrated_deadline_guard,thin_lip,normal,0.08,0.04,0.0032,1.0,2.0,none,scoop,scoop,thin_lip,scoop,0.03,0.0268,0.96422,0.93869,1,1,0,0,0,0,0,0.16394,0.02951,calibrated_deadline_guard
family_e,900013,risk_no_deadline,thin_lip,normal,0.08,0.04,0.0032,1.0,2.0,none,scoop,scoop,thin_lip,scoop,0.042,0.0388,0.70299,0.60993,1,1,0,0,0,0,0,0.12487,0.02248,risk_3.73_0.74
family_e,900013,risk_no_cost,thin_lip,normal,0.08,0.04,0.0032,1.0,2.0,none,scoop,scoop,thin_lip,scoop,0.042,0.0388,0.70299,0.60993,1,1,0,0,0,0,0,0.13524,0.02434,risk_1.02_0.30
family_e,900013,risk_no_margin,thin_lip,normal,0.08,0.04,0.0032,1.0,2.0,none,scoop,scoop,thin_lip,scoop,0.042,0.0388,0.70299,0.60993,1,1,0,0,0,0,0,0.15956,0.02872,risk_3.73_0.74
family_e,900013,distance_only,thin_lip,normal,0.08,0.04,0.0032,1.0,2.0,none,scoop,scoop,thin_lip,scoop,0.015,0.0118,0.99993,0.99985,1,1,0,0,0,0,0,0.11785,0.02121,distance_only
family_e,900014,posterior_fixed,slippery,normal,0.08,0.04,0.0032,1.0,2.0,none,cage,cage,slippery,cage,0.03,0.0268,0.97721,0.96185,1,1,0,0,0,0,0,0.12478,0.02246,posterior_0.90_0.24
family_e,900014,deadline_threshold,slippery,normal,0.08,0.04,0.0032,1.0,2.0,none,cage,cage,slippery,cage,0.03,0.0268,0.97721,0.96185,1,1,0,0,0,0,0,0.11021,0.01984,deadline_threshold
family_e,900014,risk_guard,slippery,normal,0.08,0.04,0.0032,1.0,2.0,none,cage,cage,slippery,cage,0.033,0.0298,0.61327,0.43605,1,1,0,0,0,0,0,0.10987,0.01978,risk_3.02_0.99
family_e,900014,calibrated_deadline_guard,slippery,normal,0.08,0.04,0.0032,1.0,2.0,none,cage,cage,slippery,cage,0.03,0.0268,0.94041,0.90373,1,1,0,0,0,0,0,0.14075,0.02534,calibrated_deadline_guard
family_e,900014,risk_no_deadline,slippery,normal,0.08,0.04,0.0032,1.0,2.0,none,cage,cage,slippery,cage,0.033,0.0298,0.61327,0.43605,1,1,0,0,0,0,0,0.09644,0.01736,risk_3.02_0.99
family_e,900014,risk_no_cost,slippery,normal,0.08,0.04,0.0032,1.0,2.0,none,cage,cage,slippery,cage,0.033,0.0298,0.61327,0.43605,1,1,0,0,0,0,0,0.11884,0.02139,risk_1.09_0.39
family_e,900014,risk_no_margin,slippery,normal,0.08,0.04,0.0032,1.0,2.0,none,cage,cage,slippery,cage,0.033,0.0298,0.61327,0.43605,1,1,0,0,0,0,0,0.11724,0.0211,risk_3.02_0.99
family_e,900014,distance_only,slippery,normal,0.08,0.04,0.0032,1.0,2.0,none,cage,cage,slippery,cage,0.015,0.0118,1.0,1.0,1,1,0,0,0,0,0,0.11419,0.02055,distance_only
family_e,900015,posterior_fixed,fragile,normal,0.08,0.04,0.0032,1.0,2.0,none,soft,soft,fragile,soft,0.027,0.0238,0.97168,0.9437,1,1,0,0,0,0,0,0.12667,0.0228,posterior_0.90_0.24
