family,case_id,policy,mode,condition,velocity,switch_latency,switch_distance,false_cost,harm_scale,special,required_strategy,active_strategy_at_contact,predicted_mode,switch_target,switch_started_distance,deadline_margin,posterior_confidence,posterior_margin,safe_success,final_success,harmful_contact,late_switch,early_false_switch,deadline_violation,avoidable_lateness,impulse,expected_cost,switch_reason
family_a,5,calibrated_deadline_guard,occluded_rim,normal,0.06,0.0,0.0,1.0,1.0,none,tilt,tilt,occluded_rim,tilt,0.021,0.021,0.89189,0.78756,1,1,0,0,0,0,0,0.12089,0.02176,calibrated_deadline_guard
family_a,5,oracle_precontact,occluded_rim,normal,0.06,0.0,0.0,1.0,1.0,none,tilt,tilt,occluded_rim,tilt,0.078,0.078,1.0,1.0,1,1,0,0,0,0,0,0.16158,0.02908,oracle
family_a,6,fixed_nominal,compliant_skin,normal,0.06,0.0,0.0,1.0,1.0,none,soft,pinch,nominal,pinch,,,0.16667,0.0,0,0,1,1,0,0,0,1.14135,3.60544,none
family_a,6,contact_reactive,compliant_skin,normal,0.06,0.0,0.0,1.0,1.0,none,soft,soft,compliant_skin,soft,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0.13543,0.02438,contact
family_a,6,posterior_fixed,compliant_skin,normal,0.06,0.0,0.0,1.0,1.0,none,soft,soft,compliant_skin,soft,0.027,0.027,0.99337,0.98676,1,1,0,0,0,0,0,0.11557,0.0208,posterior_0.90_0.24
family_a,6,posterior_tuned,compliant_skin,normal,0.06,0.0,0.0,1.0,1.0,none,soft,soft,compliant_skin,soft,0.027,0.027,0.99337,0.98676,1,1,0,0,0,0,0,0.12301,0.02214,posterior_0.84_0.04
family_a,6,v2_guard,compliant_skin,normal,0.06,0.0,0.0,1.0,1.0,none,soft,soft,compliant_skin,soft,0.024,0.024,0.99886,0.99773,1,1,0,0,0,0,0,0.13058,0.0235,v2_guard
family_a,6,deadline_threshold,compliant_skin,normal,0.06,0.0,0.0,1.0,1.0,none,soft,soft,fragile,soft,0.033,0.033,0.87585,0.79465,1,1,0,0,0,0,0,0.18164,0.0327,deadline_threshold
family_a,6,risk_guard,compliant_skin,normal,0.06,0.0,0.0,1.0,1.0,none,soft,soft,fragile,soft,0.039,0.039,0.40054,0.12829,1,1,0,0,0,0,0,0.11874,0.02137,risk_2.44_0.52
family_a,6,calibrated_deadline_guard,compliant_skin,normal,0.06,0.0,0.0,1.0,1.0,none,soft,soft,fragile,soft,0.03,0.03,0.98147,0.96542,1,1,0,0,0,0,0,0.14192,0.02555,calibrated_deadline_guard
family_a,6,oracle_precontact,compliant_skin,normal,0.06,0.0,0.0,1.0,1.0,none,soft,soft,compliant_skin,soft,0.078,0.078,1.0,1.0,1,1,0,0,0,0,0,0.11894,0.02141,oracle
family_a,7,fixed_nominal,nominal,normal,0.06,0.0,0.0,1.0,1.0,none,pinch,pinch,nominal,pinch,,,0.16667,0.0,1,1,0,0,0,0,0,0.12888,0.0232,none
family_a,7,contact_reactive,nominal,normal,0.06,0.0,0.0,1.0,1.0,none,pinch,pinch,nominal,pinch,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0.12638,0.02275,contact
family_a,7,posterior_fixed,nominal,normal,0.06,0.0,0.0,1.0,1.0,none,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.1415,0.02547,none
family_a,7,posterior_tuned,nominal,normal,0.06,0.0,0.0,1.0,1.0,none,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.13377,0.02408,none
family_a,7,v2_guard,nominal,normal,0.06,0.0,0.0,1.0,1.0,none,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.13867,0.02496,none
family_a,7,deadline_threshold,nominal,normal,0.06,0.0,0.0,1.0,1.0,none,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.11763,0.02117,none
family_a,7,risk_guard,nominal,normal,0.06,0.0,0.0,1.0,1.0,none,pinch,soft,fragile,soft,0.042,0.042,0.41418,0.18114,0,0,0,0,1,0,0,0.59317,1.10677,risk_2.32_0.57
family_a,7,calibrated_deadline_guard,nominal,normal,0.06,0.0,0.0,1.0,1.0,none,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.12957,0.02332,none
family_a,7,oracle_precontact,nominal,normal,0.06,0.0,0.0,1.0,1.0,none,pinch,pinch,nominal,pinch,0.078,0.078,1.0,1.0,1,1,0,0,0,0,0,0.1329,0.02392,oracle
family_a,8,fixed_nominal,thin_lip,normal,0.06,0.0,0.0,1.0,1.0,none,scoop,pinch,nominal,pinch,,,0.16667,0.0,0,0,1,1,0,0,0,0.98171,2.92671,none
family_a,8,contact_reactive,thin_lip,normal,0.06,0.0,0.0,1.0,1.0,none,scoop,scoop,thin_lip,scoop,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0.09206,0.01657,contact
family_a,8,posterior_fixed,thin_lip,normal,0.06,0.0,0.0,1.0,1.0,none,scoop,scoop,thin_lip,scoop,0.042,0.042,0.90638,0.88448,1,1,0,0,0,0,0,0.13434,0.02418,posterior_0.90_0.24
family_a,8,posterior_tuned,thin_lip,normal,0.06,0.0,0.0,1.0,1.0,none,scoop,scoop,thin_lip,scoop,0.045,0.045,0.85674,0.82456,1,1,0,0,0,0,0,0.09456,0.01702,posterior_0.84_0.04
family_a,8,v2_guard,thin_lip,normal,0.06,0.0,0.0,1.0,1.0,none,scoop,scoop,thin_lip,scoop,0.042,0.042,0.90638,0.88448,1,1,0,0,0,0,0,0.10248,0.01845,v2_guard
family_a,8,deadline_threshold,thin_lip,normal,0.06,0.0,0.0,1.0,1.0,none,scoop,scoop,thin_lip,scoop,0.042,0.042,0.90638,0.86456,1,1,0,0,0,0,0,0.15251,0.02745,deadline_threshold
family_a,8,risk_guard,thin_lip,normal,0.06,0.0,0.0,1.0,1.0,none,scoop,scoop,thin_lip,scoop,0.045,0.045,0.85674,0.82456,1,1,0,0,0,0,0,0.10312,0.01856,risk_2.20_0.25
family_a,8,calibrated_deadline_guard,thin_lip,normal,0.06,0.0,0.0,1.0,1.0,none,scoop,scoop,thin_lip,scoop,0.036,0.036,0.97463,0.96186,1,1,0,0,0,0,0,0.1301,0.02342,calibrated_deadline_guard
family_a,8,oracle_precontact,thin_lip,normal,0.06,0.0,0.0,1.0,1.0,none,scoop,scoop,thin_lip,scoop,0.078,0.078,1.0,1.0,1,1,0,0,0,0,0,0.14188,0.02554,oracle
family_a,9,fixed_nominal,slippery,normal,0.06,0.0,0.0,1.0,1.0,none,cage,pinch,nominal,pinch,,,0.16667,0.0,0,0,1,1,0,0,0,0.97435,2.57538,none
family_a,9,contact_reactive,slippery,normal,0.06,0.0,0.0,1.0,1.0,none,cage,cage,slippery,cage,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0.13971,0.02515,contact
family_a,9,posterior_fixed,slippery,normal,0.06,0.0,0.0,1.0,1.0,none,cage,cage,slippery,cage,0.033,0.033,0.91946,0.85607,1,1,0,0,0,0,0,0.11704,0.02107,posterior_0.90_0.24
family_a,9,posterior_tuned,slippery,normal,0.06,0.0,0.0,1.0,1.0,none,cage,cage,slippery,cage,0.033,0.033,0.91946,0.85607,1,1,0,0,0,0,0,0.08774,0.01579,posterior_0.84_0.04
family_a,9,v2_guard,slippery,normal,0.06,0.0,0.0,1.0,1.0,none,cage,cage,slippery,cage,0.024,0.024,0.99919,0.99844,1,1,0,0,0,0,0,0.1386,0.02495,v2_guard
family_a,9,deadline_threshold,slippery,normal,0.06,0.0,0.0,1.0,1.0,none,cage,cage,slippery,cage,0.033,0.033,0.91946,0.85607,1,1,0,0,0,0,0,0.11585,0.02085,deadline_threshold
family_a,9,risk_guard,slippery,normal,0.06,0.0,0.0,1.0,1.0,none,cage,cage,slippery,cage,0.036,0.036,0.68051,0.49134,1,1,0,0,0,0,0,0.14596,0.02627,risk_1.58_0.47
family_a,9,calibrated_deadline_guard,slippery,normal,0.06,0.0,0.0,1.0,1.0,none,cage,cage,slippery,cage,0.033,0.033,0.85339,0.74777,1,1,0,0,0,0,0,0.10832,0.0195,calibrated_deadline_guard
family_a,9,oracle_precontact,slippery,normal,0.06,0.0,0.0,1.0,1.0,none,cage,cage,slippery,cage,0.078,0.078,1.0,1.0,1,1,0,0,0,0,0,0.07984,0.01437,oracle
family_a,10,fixed_nominal,fragile,normal,0.06,0.0,0.0,1.0,1.0,none,soft,pinch,nominal,pinch,,,0.16667,0.0,0,0,1,1,0,0,0,1.31064,4.03591,none
family_a,10,contact_reactive,fragile,normal,0.06,0.0,0.0,1.0,1.0,none,soft,soft,fragile,soft,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0.09582,0.01725,contact
family_a,10,posterior_fixed,fragile,normal,0.06,0.0,0.0,1.0,1.0,none,soft,soft,fragile,soft,0.027,0.027,0.91624,0.86385,1,1,0,0,0,0,0,0.11124,0.02002,posterior_0.90_0.24
family_a,10,posterior_tuned,fragile,normal,0.06,0.0,0.0,1.0,1.0,none,soft,soft,fragile,soft,0.027,0.027,0.91624,0.86385,1,1,0,0,0,0,0,0.08177,0.01472,posterior_0.84_0.04
family_a,10,v2_guard,fragile,normal,0.06,0.0,0.0,1.0,1.0,none,soft,soft,fragile,soft,0.024,0.024,0.9984,0.99691,1,1,0,0,0,0,0,0.16738,0.03013,v2_guard
family_a,10,deadline_threshold,fragile,normal,0.06,0.0,0.0,1.0,1.0,none,soft,soft,fragile,soft,0.027,0.027,0.96864,0.94903,1,1,0,0,0,0,0,0.16927,0.03047,deadline_threshold
family_a,10,risk_guard,fragile,normal,0.06,0.0,0.0,1.0,1.0,none,soft,soft,fragile,soft,0.039,0.039,0.53523,0.38803,1,1,0,0,0,0,0,0.1225,0.02205,risk_2.37_0.61
family_a,10,calibrated_deadline_guard,fragile,normal,0.06,0.0,0.0,1.0,1.0,none,soft,soft,fragile,soft,0.027,0.027,0.93018,0.88848,1,1,0,0,0,0,0,0.18581,0.03344,calibrated_deadline_guard
family_a,10,oracle_precontact,fragile,normal,0.06,0.0,0.0,1.0,1.0,none,soft,soft,fragile,soft,0.078,0.078,1.0,1.0,1,1,0,0,0,0,0,0.13194,0.02375,oracle
family_a,11,fixed_nominal,occluded_rim,normal,0.06,0.0,0.0,1.0,1.0,none,tilt,pinch,nominal,pinch,,,0.16667,0.0,0,0,1,1,0,0,0,1.07807,3.19405,none
family_a,11,contact_reactive,occluded_rim,normal,0.06,0.0,0.0,1.0,1.0,none,tilt,tilt,occluded_rim,tilt,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0.16783,0.03021,contact
family_a,11,posterior_fixed,occluded_rim,normal,0.06,0.0,0.0,1.0,1.0,none,tilt,tilt,occluded_rim,tilt,0.024,0.024,0.93187,0.8638,1,0,0,0,0,0,0,0.09738,0.01753,posterior_0.90_0.24
family_a,11,posterior_tuned,occluded_rim,normal,0.06,0.0,0.0,1.0,1.0,none,tilt,tilt,occluded_rim,tilt,0.024,0.024,0.93187,0.8638,1,1,0,0,0,0,0,0.1601,0.02882,posterior_0.84_0.04
family_a,11,v2_guard,occluded_rim,normal,0.06,0.0,0.0,1.0,1.0,none,tilt,tilt,occluded_rim,tilt,0.024,0.024,0.93187,0.8638,1,1,0,0,0,0,0,0.11287,0.02032,v2_guard
family_a,11,deadline_threshold,occluded_rim,normal,0.06,0.0,0.0,1.0,1.0,none,tilt,tilt,occluded_rim,tilt,0.024,0.024,0.93187,0.8638,1,1,0,0,0,0,0,0.10271,0.01849,deadline_threshold
family_a,11,risk_guard,occluded_rim,normal,0.06,0.0,0.0,1.0,1.0,none,tilt,tilt,occluded_rim,tilt,0.027,0.027,0.78275,0.56857,1,1,0,0,0,0,0,0.07681,0.01382,risk_2.59_0.25
family_a,11,calibrated_deadline_guard,occluded_rim,normal,0.06,0.0,0.0,1.0,1.0,none,tilt,tilt,occluded_rim,tilt,0.024,0.024,0.88485,0.77028,1,1,0,0,0,0,0,0.09896,0.01781,calibrated_deadline_guard
family_a,11,oracle_precontact,occluded_rim,normal,0.06,0.0,0.0,1.0,1.0,none,tilt,tilt,occluded_rim,tilt,0.078,0.078,1.0,1.0,1,1,0,0,0,0,0,0.11448,0.02061,oracle
family_a,12,fixed_nominal,compliant_skin,normal,0.06,0.0,0.0,1.0,1.0,none,soft,pinch,nominal,pinch,,,0.16667,0.0,0,0,1,1,0,0,0,1.15579,3.60804,none
family_a,12,contact_reactive,compliant_skin,normal,0.06,0.0,0.0,1.0,1.0,none,soft,soft,compliant_skin,soft,0.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0.15726,0.02831,contact
family_a,12,posterior_fixed,compliant_skin,normal,0.06,0.0,0.0,1.0,1.0,none,soft,soft,compliant_skin,soft,0.03,0.03,0.98571,0.97501,1,1,0,0,0,0,0,0.09998,0.018,posterior_0.90_0.24
family_a,12,posterior_tuned,compliant_skin,normal,0.06,0.0,0.0,1.0,1.0,none,soft,soft,compliant_skin,soft,0.03,0.03,0.98571,0.97501,1,1,0,0,0,0,0,0.16759,0.03017,posterior_0.84_0.04
family_a,12,v2_guard,compliant_skin,normal,0.06,0.0,0.0,1.0,1.0,none,soft,soft,compliant_skin,soft,0.03,0.03,0.98571,0.97501,1,1,0,0,0,0,0,0.14599,0.02628,v2_guard
family_a,12,deadline_threshold,compliant_skin,normal,0.06,0.0,0.0,1.0,1.0,none,soft,soft,compliant_skin,soft,0.03,0.03,0.98908,0.97838,1,1,0,0,0,0,0,0.09025,0.01625,deadline_threshold
family_a,12,risk_guard,compliant_skin,normal,0.06,0.0,0.0,1.0,1.0,none,soft,soft,compliant_skin,soft,0.036,0.036,0.4897,0.23524,1,1,0,0,0,0,0,0.10436,0.01879,risk_2.68_0.43
family_a,12,calibrated_deadline_guard,compliant_skin,normal,0.06,0.0,0.0,1.0,1.0,none,soft,soft,compliant_skin,soft,0.03,0.03,0.97046,0.94245,1,1,0,0,0,0,0,0.07566,0.01362,calibrated_deadline_guard
family_a,12,oracle_precontact,compliant_skin,normal,0.06,0.0,0.0,1.0,1.0,none,soft,soft,compliant_skin,soft,0.078,0.078,1.0,1.0,1,1,0,0,0,0,0,0.07199,0.01296,oracle
family_a,13,fixed_nominal,nominal,normal,0.06,0.0,0.0,1.0,1.0,none,pinch,pinch,nominal,pinch,,,0.16667,0.0,1,1,0,0,0,0,0,0.11118,0.02001,none
family_a,13,contact_reactive,nominal,normal,0.06,0.0,0.0,1.0,1.0,none,pinch,pinch,nominal,pinch,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0.13361,0.02405,contact
family_a,13,posterior_fixed,nominal,normal,0.06,0.0,0.0,1.0,1.0,none,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.08909,0.01604,none
family_a,13,posterior_tuned,nominal,normal,0.06,0.0,0.0,1.0,1.0,none,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.14296,0.02573,none
family_a,13,v2_guard,nominal,normal,0.06,0.0,0.0,1.0,1.0,none,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.15658,0.02818,none
family_a,13,deadline_threshold,nominal,normal,0.06,0.0,0.0,1.0,1.0,none,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.06741,0.01213,none
family_a,13,risk_guard,nominal,normal,0.06,0.0,0.0,1.0,1.0,none,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.1075,0.01935,none
family_a,13,calibrated_deadline_guard,nominal,normal,0.06,0.0,0.0,1.0,1.0,none,pinch,pinch,nominal,pinch,,,1.0,1.0,1,1,0,0,0,0,0,0.11319,0.02037,none
family_a,13,oracle_precontact,nominal,normal,0.06,0.0,0.0,1.0,1.0,none,pinch,pinch,nominal,pinch,0.078,0.078,1.0,1.0,1,1,0,0,0,0,0,0.10464,0.01884,oracle
family_a,14,fixed_nominal,thin_lip,normal,0.06,0.0,0.0,1.0,1.0,none,scoop,pinch,nominal,pinch,,,0.16667,0.0,0,0,1,1,0,0,0,1.0809,2.94456,none
family_a,14,contact_reactive,thin_lip,normal,0.06,0.0,0.0,1.0,1.0,none,scoop,scoop,thin_lip,scoop,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0.116,0.02088,contact
family_a,14,posterior_fixed,thin_lip,normal,0.06,0.0,0.0,1.0,1.0,none,scoop,scoop,thin_lip,scoop,0.042,0.042,0.92743,0.90394,1,1,0,0,0,0,0,0.0649,0.01168,posterior_0.90_0.24
family_a,14,posterior_tuned,thin_lip,normal,0.06,0.0,0.0,1.0,1.0,none,scoop,scoop,thin_lip,scoop,0.042,0.042,0.92743,0.90394,1,1,0,0,0,0,0,0.13217,0.02379,posterior_0.84_0.04
family_a,14,v2_guard,thin_lip,normal,0.06,0.0,0.0,1.0,1.0,none,scoop,scoop,thin_lip,scoop,0.039,0.039,0.98489,0.97851,1,1,0,0,0,0,0,0.15861,0.02855,v2_guard
family_a,14,deadline_threshold,thin_lip,normal,0.06,0.0,0.0,1.0,1.0,none,scoop,scoop,thin_lip,scoop,0.042,0.042,0.92743,0.90394,1,1,0,0,0,0,0,0.09733,0.01752,deadline_threshold
family_a,14,risk_guard,thin_lip,normal,0.06,0.0,0.0,1.0,1.0,none,scoop,scoop,thin_lip,scoop,0.045,0.045,0.63503,0.53541,1,1,0,0,0,0,0,0.1329,0.02392,risk_1.63_0.68
family_a,14,calibrated_deadline_guard,thin_lip,normal,0.06,0.0,0.0,1.0,1.0,none,scoop,scoop,thin_lip,scoop,0.039,0.039,0.94951,0.93098,1,1,0,0,0,0,0,0.15521,0.02794,calibrated_deadline_guard
family_a,14,oracle_precontact,thin_lip,normal,0.06,0.0,0.0,1.0,1.0,none,scoop,scoop,thin_lip,scoop,0.078,0.078,1.0,1.0,1,1,0,0,0,0,0,0.10279,0.0185,oracle
family_a,15,fixed_nominal,slippery,normal,0.06,0.0,0.0,1.0,1.0,none,cage,pinch,nominal,pinch,,,0.16667,0.0,0,0,1,1,0,0,0,0.90239,2.56243,none
family_a,15,contact_reactive,slippery,normal,0.06,0.0,0.0,1.0,1.0,none,cage,cage,slippery,cage,0.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0.1217,0.02191,contact
